city_name,date,pm2_5,pm_2_5_previous_1_day,pm_2_5_previous_2_day,pm_2_5_previous_3_day,pm_2_5_previous_4_day,pm_2_5_previous_5_day,pm_2_5_previous_6_day,pm_2_5_previous_7_day,mean_7_days,mean_14_days,mean_28_days,std_7_days,exp_mean_7_days,exp_std_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,std_28_days,exp_mean_28_days,exp_std_28_days,year,day_of_month,month,day_of_week,is_weekend,sin_day_of_year,cos_day_of_year,sin_day_of_week,cos_day_of_week,unix_time,temperature_max,temperature_min,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,wind_speed_max,wind_gusts_max,wind_direction_dominant
München,2023-04-01,2.0,8.0,9.0,5.0,6.0,4.0,4.0,4.0,5.714285714285714,7.285714285714286,8.535714285714286,2.0586634591635513,6.807434774520636,2.192537577981576,2.6726124191242335,7.053465742455813,3.453020282903972,5.821302786968411,8.107842712544167,5.420108028853852,2023,1,4,5,1,0.9999907397361901,0.004303538296244289,-0.9749279121818235,-0.2225209339563146,1680300000000,10.7,6.0,5.2,5.2,0.0,11.0,32.8,72.7,252
München,2023-04-02,4.0,2.0,8.0,9.0,5.0,6.0,4.0,4.0,5.428571428571429,6.571428571428571,7.535714285714286,2.4397501823713332,5.605563994174621,2.942970543364912,2.651974176527173,6.37746213892965,3.6764074249195207,4.167618938800389,7.660978797029652,5.46385996529654,2023,2,4,6,1,0.9999166586547379,-0.01291029607500882,-0.7818314824680299,0.6234898018587334,1680386400000,9.5,2.8,4.6,4.6,0.0,19.0,18.4,38.9,310
München,2023-04-03,7.0,4.0,2.0,8.0,9.0,5.0,6.0,4.0,5.428571428571429,6.0,7.0,2.4397501823713332,5.204169968141061,2.657007858498313,2.2188007849009033,6.05956723498366,3.5232561089688135,3.559026084010446,7.394252507694187,5.349056242395517,2023,3,4,0,0,0.9995462806873573,-0.030120304846908114,0.0,1.0,1680472800000,5.8,0.2,0.6,0.6,0.0,4.0,17.3,39.2,44
München,2023-04-04,11.0,7.0,4.0,2.0,8.0,9.0,5.0,6.0,5.857142857142857,6.0,6.678571428571429,2.410295378065479,5.653130015796082,2.4495364260952885,2.2188007849009033,6.185266675212513,3.2960362048557705,3.091847960285867,7.36563996205164,5.15157192366063,2023,4,4,1,0,0.9988797155850336,-0.04732138832243185,0.7818314824680297,0.6234898018587336,1680559200000,3.6,-2.6,0.0,0.0,0.0,0.0,13.9,31.7,61
München,2023-04-05,14.0,11.0,7.0,4.0,2.0,8.0,9.0,5.0,6.571428571428571,6.142857142857143,6.571428571428571,3.1014589500826246,6.989853183057998,3.2793349019512306,2.4762609175666594,6.828599084949718,3.5075281537356506,2.8729720245711268,7.6284522025942625,5.053205694334994,2023,5,4,2,0,0.9979171608653922,-0.06450844944931623,0.9749279121818236,-0.22252093395631434,1680645600000,5.5,-3.7,0.0,0.0,0.0,0.0,10.5,26.3,75
München,2023-04-06,15.0,14.0,11.0,7.0,4.0,2.0,8.0,9.0,7.857142857142857,6.571428571428571,6.75,4.059087394500206,8.742395463824149,4.337671955977669,3.2276279862435144,7.786551244361733,4.131677565604544,3.1695892945768795,8.087661983078252,5.149112820642142,2023,6,4,3,0,0.9966589017541702,-0.08167639533042242,0.43388373911755823,-0.900968867902419,1680732000000,8.6,-1.6,0.0,0.0,0.0,0.0,7.8,22.7,210
München,2023-04-07,10.0,15.0,14.0,11.0,7.0,4.0,2.0,8.0,8.714285714285714,7.071428571428571,7.142857142857143,4.889249625940764,10.306800331280904,4.762067004080688,3.9314175504573283,8.749882991732704,4.612606335774165,3.4823819616728127,8.584304781116652,5.283661451301896,2023,7,4,4,0,0.9951053111006976,-0.09882013873287143,-0.433883739117558,-0.9009688679024191,1680818400000,10.5,2.9,0.5,0.5,0.0,3.0,9.7,20.9,270
München,2023-04-08,14.0,10.0,15.0,14.0,11.0,7.0,4.0,2.0,9.0,7.357142857142857,7.357142857142857,4.898979485566355,10.230100111178322,4.12656494921773,3.9924379067883304,8.916796299542924,4.316194073307846,3.466391930505417,8.685728276293727,5.103910745980034,2023,8,4,5,1,0.9932568492674143,-0.11593459959550043,-0.9749279121818235,-0.2225209339563146,1680904800000,6.6,3.5,2.1,2.1,0.0,13.0,14.6,34.6,302
München,2023-04-09,11.0,14.0,10.0,15.0,14.0,11.0,7.0,4.0,10.714285714285714,8.071428571428571,7.714285714285714,4.070801956792858,11.172576348556372,3.985010291091774,4.232916537989187,9.595370833301121,4.40017361457992,3.6194653058883093,9.065437945095184,5.1119400561555794,2023,9,4,6,1,0.9911140639934547,-0.1330147065341959,-0.7818314824680299,0.6234898018587334,1680991200000,9.3,2.2,0.0,0.0,0.0,0.0,12.5,28.8,93
München,2023-04-10,7.0,11.0,14.0,10.0,15.0,14.0,11.0,7.0,11.714285714285714,8.571428571428571,7.857142857142857,2.811540841738191,11.129432217980025,3.4520631345799178,4.1271015292777795,9.782849640513533,4.1258541536919715,3.6688305303349065,9.203321509503713,4.952002274722728,2023,10,4,0,0,0.9886775902323404,-0.1500553983446526,0.0,1.0,1681077600000,14.0,0.2,0.0,0.0,0.0,0.0,12.8,31.3,121
München,2023-04-11,5.0,7.0,11.0,14.0,10.0,15.0,14.0,11.0,11.714285714285714,8.785714285714286,8.0,2.811540841738191,10.097073383955465,3.5591748714323805,3.9453686856786927,9.411468385864671,3.964242541976861,3.5486043161491874,9.0466440946794,4.80706088417379,2023,11,4,1,0,0.9859481499638304,-0.16705162550211924,0.7818314824680297,0.6234898018587336,1681164000000,11.0,5.1,4.8,4.7,0.0,9.0,22.4,52.9,247
München,2023-04-12,6.6,5.0,7.0,11.0,14.0,10.0,15.0,14.0,10.857142857142858,8.714285714285714,8.071428571428571,3.804758924845366,8.822804316320429,3.89665940425891,4.008233284869284,8.822812910241863,4.005206530054561,3.4633378401058486,8.759504326398618,4.752528750286397,2023,12,4,2,0,0.9829265519799822,-0.18399835165768005,0.9749279121818236,-0.22252093395631434,1681250400000,13.4,4.1,13.0,12.9,0.0,15.0,15.8,36.0,212
München,2023-04-13,5.5,6.6,5.0,7.0,11.0,14.0,10.0,15.0,9.799999999999999,8.828571428571427,8.128571428571428,3.8140092641034125,8.267103001211055,3.5311155611834013,3.915929710107862,8.526237134719247,3.8100394748462065,3.4237576436010264,8.60657591902518,4.615485606525834,2023,13,4,3,0,0.9796136916454901,-0.20089055513063506,0.43388373911755823,-0.900968867902419,1681336800000,8.7,4.7,5.0,4.4,0.0,13.0,18.0,38.2,254
München,2023-04-17,14.4,5.5,6.6,5.0,7.0,11.0,14.0,10.0,8.442857142857143,8.578571428571427,8.039285714285715,3.3125303233113392,7.575327030538952,3.3206204164068573,4.014622996272221,8.12250203719108,3.704040333471246,3.4596445209934883,8.386985717937337,4.522474532660235,2023,17,4,0,0,0.9634705485641488,-0.2678143051621742,0.0,1.0,1681682400000,11.7,3.9,1.0,0.1,0.0,8.0,9.8,26.3,32
München,2023-04-18,13.8,14.4,5.5,6.6,5.0,7.0,11.0,14.0,9.071428571428571,9.035714285714286,8.160714285714286,4.00279664139723,9.281495680536823,4.296327125331816,4.298050925505851,8.959927468935543,4.098291498184079,3.623211107589341,8.811289435696544,4.633619100296884,2023,18,4,1,0,0.9587178169872964,-0.2843591872810034,0.7818314824680297,0.6234898018587336,1681768800000,10.6,5.9,0.1,0.1,0.0,1.0,15.7,36.7,65
München,2023-04-19,14.5,13.8,14.4,5.5,6.6,5.0,7.0,11.0,9.042857142857143,9.87857142857143,8.225,3.9622624609588644,10.411121962817766,4.279020046081909,3.9555566702334746,9.60555491592682,4.179945756877667,3.7088108306811534,9.16275206369005,4.65276982560947,2023,19,4,2,0,0.9536809966304457,-0.30081980763566735,0.9749279121818236,-0.22252093395631434,1681855200000,9.7,3.9,10.5,10.4,0.0,8.0,15.5,37.1,33
München,2023-04-20,12.3,12.3,14.5,13.8,14.4,5.5,6.6,5.0,10.299999999999999,11.007142857142856,8.503571428571428,4.387862045841155,11.650006228955963,3.634093018753418,3.6156634215620724,10.530700726463692,4.028036265732179,3.8942010204022126,9.732227376149654,4.585147248107282,2023,20,4,3,0,0.9483615800121715,-0.3171912885891061,0.43388373911755823,-0.900968867902419,1681941600000,7.7,3.4,2.1,2.1,0.0,7.0,14.8,33.8,83
München,2023-04-21,15.7,12.3,12.3,14.5,13.8,14.4,5.5,6.6,11.342857142857143,11.1,8.621428571428572,3.7375826157456116,11.812504684001013,3.161865561589474,3.6321216516393924,10.766674972150112,3.80140653880848,3.959176601905933,9.912382004366473,4.471388329601026,2023,21,4,4,0,0.9427611433904207,-0.3334687789181868,-0.433883739117558,-0.9009688679024191,1682028000000,16.5,4.3,0.0,0.0,0.0,0.0,10.4,26.3,87
NORTH BEND - NORTH BEND WAY,2023-02-21,1.1,1.1,3.8,4.5,9.1,5.5,4.7,2.1,4.4,3.792857142857143,4.0249999999999995,2.5800516790673638,3.889014943871293,2.5187407316667816,2.1225761871701936,4.014329712951449,2.204201982088048,1.752167969291874,3.845366816610516,3.760216651507041,2023,21,2,1,0,0.7802958510707755,0.6254105729852464,0.7818314824680297,0.6234898018587336,1676934000000,5.7,2.3,12.7,12.5,0.14,24.0,24.9,59.0,203
NORTH BEND - NORTH BEND WAY,2023-02-22,3.2,1.1,1.1,3.8,4.5,9.1,5.5,4.7,4.257142857142857,3.7928571428571423,3.8892857142857147,2.7506709138285035,3.1917612079034696,2.5415764513667085,2.1225761871701936,3.6257524178911473,2.295136537793832,1.8274327845451397,3.656031072152045,3.696752833268697,2023,22,2,2,0,0.7909456567567772,0.6118864012687244,0.9749279121818236,-0.22252093395631434,1677020400000,4.9,-2.7,2.2,2.2,0.0,6.0,12.0,34.9,95
NORTH BEND - NORTH BEND WAY,2023-02-23,2.3,3.2,1.1,1.1,3.8,4.5,9.1,5.5,4.042857142857143,3.892857142857143,3.8535714285714286,2.7687886297408357,3.193820905927603,2.2010731455024777,2.053314126263,3.5689854288389804,2.1419280101868265,1.830903873699768,3.6245806376185477,3.5689420463374857,2023,23,2,3,0,0.8013610881746764,0.5981809144059165,0.43388373911755823,-0.900968867902419,1677106800000,2.2,-6.9,0.0,0.0,0.0,0.0,22.5,52.9,99
NORTH BEND - NORTH BEND WAY,2023-02-24,3.3,2.3,3.2,1.1,1.1,3.8,4.5,9.1,3.585714285714286,3.8142857142857145,3.753571428571429,2.752228534252482,2.970365679445702,1.9514879138074106,2.0942621769841403,3.3997873716604143,2.043657847728919,1.8367608652762342,3.533230206186131,3.4605978828660584,2023,24,2,4,0,0.811539059007361,0.5842981736283684,-0.433883739117558,-0.9009688679024191,1677193200000,3.0,-8.6,0.0,0.0,0.0,0.0,11.2,32.0,77
NORTH BEND - NORTH BEND WAY,2023-02-25,7.8,3.3,2.3,3.2,1.1,1.1,3.8,4.5,2.7571428571428567,3.878571428571429,3.725,1.3113061463729494,3.052774259584277,1.6970556613098744,2.0610596869036373,3.386482388772357,1.9028675475258143,1.8373944918112561,3.5171453573914477,3.339677602349635,2023,25,2,5,1,0.8214765533024142,0.5702422926917872,-0.9749279121818235,-0.2225209339563146,1677279600000,6.1,-7.1,0.0,0.0,0.0,0.0,8.5,24.5,77
NORTH BEND - NORTH BEND WAY,2023-02-26,7.7,7.8,3.3,2.3,3.2,1.1,1.1,3.8,3.2285714285714286,4.071428571428571,3.939285714285714,2.278679651107767,4.2395806946882075,2.662664405929195,2.2969640737408685,3.974951403602802,2.358429149429365,1.9509426564348498,3.812514762573581,3.406705982402217,2023,26,2,6,1,0.8311706263658079,0.5560174366570446,-0.7818314824680299,0.6234898018587334,1677366000000,5.9,0.6,8.7,1.3,5.18,18.0,17.3,41.4,181
NORTH BEND - NORTH BEND WAY,2023-02-27,3.1,7.7,7.8,3.3,2.3,3.2,1.1,1.1,3.7857142857142856,4.2785714285714285,4.064285714285714,2.847471727355146,5.1046855210161555,2.817225331035377,2.4903439896579505,4.471624549789163,2.5587794899442375,2.076359757192779,4.080617293716076,3.4367951835122064,2023,27,2,0,0,0.8406184056344781,0.5416278206559814,0.0,1.0,1677452400000,4.1,-6.8,2.1,1.3,0.56,10.0,13.0,36.4,131
NORTH BEND - NORTH BEND WAY,2023-02-28,2.5,3.1,7.7,7.8,3.3,2.3,3.2,1.1,4.071428571428571,4.235714285714286,4.089285714285714,2.624699529286977,4.603514140762116,2.6137470339955673,2.5061791767442245,4.28874127648392,2.430739844023171,2.059726570444087,4.012988491124763,3.3258084055349006,2023,28,2,1,0,0.8498170915275278,0.5270777086423722,0.7818314824680297,0.6234898018587336,1677538800000,4.9,-1.4,6.5,3.6,2.03,24.0,16.5,38.5,154
NORTH BEND - NORTH BEND WAY,2023-03-01,4.6,2.5,3.1,7.7,7.8,3.3,2.3,3.2,4.271428571428571,4.264285714285714,3.975,2.4046581778649143,4.077635605571587,2.468131679327492,2.4821228950127265,4.050242439619373,2.3492272269221375,2.0558183015307328,3.9086444231887354,3.232738950663428,2023,1,3,2,0,0.8587639582758029,0.5123714121284237,0.9749279121818236,-0.22252093395631434,1677625200000,4.3,-6.0,1.2,0.8,0.28,2.0,9.8,30.2,109
NORTH BEND - NORTH BEND WAY,2023-03-02,6.0,4.6,2.5,3.1,7.7,7.8,3.3,2.3,4.4714285714285715,4.257142857142857,3.8892857142857147,2.358470044832584,4.20822670417869,2.151382023839303,2.4809161724970368,4.123543447670129,2.1955934701926707,1.973404519313062,3.956324132633777,3.1243714138883276,2023,2,3,3,0,0.8674563547295968,0.4975132889071807,0.43388373911755823,-0.900968867902419,1677711600000,5.4,0.9,10.7,9.1,1.12,17.0,20.5,48.2,184
NORTH BEND - NORTH BEND WAY,2023-03-03,3.0,6.0,4.6,2.5,3.1,7.7,7.8,3.3,5.0,4.292857142857143,3.9535714285714287,2.1999999999981035,4.656170028134018,2.04294388922963,2.503678612246166,4.373737654647464,2.1485017841759797,2.0128259373299207,4.0972673357864435,3.060487836200013,2023,3,3,4,0,0.8758917051442429,0.48250774176121847,-0.433883739117558,-0.9009688679024191,1677798000000,5.3,-0.1,13.9,8.6,3.71,24.0,14.0,37.1,184
NORTH BEND - NORTH BEND WAY,2023-03-04,2.1,3.0,6.0,4.6,2.5,3.1,7.7,7.8,4.957142857142857,3.857142857142857,3.892857142857143,2.2411731621739532,4.242127521100513,1.931378780201486,2.1011770641612624,4.190572634027789,2.0580163348501137,2.015114843056755,4.021593706483612,2.9666117258298046,2023,4,3,5,1,0.8840675099433636,0.4673592171580022,-0.9749279121818235,-0.2225209339563146,1677884400000,5.2,0.7,7.0,5.2,1.26,20.0,13.0,35.3,123
NORTH BEND - NORTH BEND WAY,2023-03-05,5.3,2.1,3.0,6.0,4.6,2.5,3.1,7.7,4.142857142857143,3.685714285714286,3.8035714285714284,2.0646687731567988,3.7065956408253844,1.9497303342329126,2.1421977007324218,3.911829616157401,2.0529468478236224,2.0378787342404747,3.8890699700793196,2.90511786039731,2023,5,3,6,1,0.8919813464595485,0.45207220393230435,-0.7818314824680299,0.6234898018587334,1677970800000,8.8,-4.7,1.5,1.5,0.0,8.0,7.7,23.4,121
NORTH BEND - NORTH BEND WAY,2023-03-06,4.6,5.3,2.1,3.0,6.0,4.6,2.5,3.1,3.8000000000000003,3.792857142857143,3.853571428571428,1.4966629547067896,4.104946730619038,1.845664880134056,2.1854287682537694,4.096919000669757,1.9729297724799657,2.0574133603798623,3.986375511607648,2.826697333811419,2023,6,3,0,0,0.8996308696522433,0.43665123195606403,0.0,1.0,1678057200000,8.8,-1.8,3.8,3.5,0.21,14.0,11.6,36.7,154
NORTH BEND - NORTH BEND WAY,2023-03-07,5.8,4.6,5.3,2.1,3.0,6.0,4.6,2.5,4.014285714285714,4.042857142857143,3.917857142857143,1.487087277674121,4.228710047964278,1.6150758164374948,2.0496582400759378,4.163996467247126,1.8452517464679918,2.0513868067011765,4.028694450840194,2.732076257687839,2023,7,3,1,0,0.9070138128026359,0.4211008707960896,0.7818314824680297,0.6234898018587336,1678143600000,8.1,-0.6,0.1,0.1,0.0,1.0,10.6,35.3,128
NORTH BEND - NORTH BEND WAY,2023-03-08,5.2,5.8,4.6,5.3,2.1,3.0,6.0,4.6,4.485714285714286,4.378571428571429,4.085714285714286,1.4496304947883192,4.621532535973208,1.580011295665405,1.9107705137080826,4.382130271614185,1.812191114751488,2.0040171296933744,4.15085347841469,2.675515819443387,2023,8,3,2,0,0.9141279881853337,0.40542572835999735,0.9749279121818236,-0.22252093395631434,1678230000000,8.1,-2.2,0.8,0.8,0.0,5.0,10.0,32.8,123
NORTH BEND - NORTH BEND WAY,2023-03-09,4.3,5.2,5.8,4.6,5.3,2.1,3.0,6.0,4.571428571428571,4.521428571428571,4.207142857142857,1.4750302660304775,4.766149401979906,1.3948211009266749,1.8905345485161533,4.491179568732297,1.7115511471410962,1.9629774383064709,4.223208424274242,2.595765090732189,2023,9,3,3,0,0.9209712877166346,0.38963044953078796,0.43388373911755823,-0.900968867902419,1678316400000,8.4,-1.5,3.6,3.6,0.0,12.0,16.1,38.9,111
NORTH BEND - NORTH BEND WAY,2023-03-10,4.3,4.3,5.2,5.8,4.6,5.3,2.1,3.0,4.328571428571428,4.664285714285714,4.239285714285715,1.333809438802738,4.6496120514849295,1.2274680309091912,1.7822229606115443,4.46568895956799,1.5947940567562202,1.9566296202703468,4.228504395922779,2.5047354302673277,2023,10,3,4,0,0.9275416835791966,0.37371971479046906,-0.433883739117558,-0.9009688679024191,1678402800000,8.1,1.1,3.4,3.3,0.07,14.0,15.6,42.5,96
NORTH BEND - NORTH BEND WAY,2023-03-11,4.4,4.3,4.3,5.2,5.8,4.6,5.3,2.1,4.514285714285714,4.735714285714286,4.307142857142857,1.2019824893706064,4.562209038613697,1.0755211892308103,1.7429449626621722,4.4435970982922575,1.4858225638835012,1.9231395187259341,4.2334351280262466,2.4168928264920995,2023,11,3,5,1,0.9338372288229252,0.35769823883312546,-0.9749279121818235,-0.2225209339563146,1678489200000,9.3,1.2,2.1,2.1,0.0,11.0,13.7,41.0,169
NORTH BEND - NORTH BEND WAY,2023-03-12,4.6,4.4,4.3,4.3,5.2,5.8,4.6,5.3,4.8428571428571425,4.492857142857143,4.2821428571428575,0.5912053869134348,4.521656778960273,0.9345132805550908,1.5035671869679055,4.43778415185329,1.3833110273025144,1.9169910008589781,4.244922362284933,2.3324590229858813,2023,12,3,6,1,0.9398560579418954,0.3415707691678556,-0.7818314824680299,0.6234898018587334,1678575600000,9.1,-0.5,1.1,1.1,0.0,5.0,13.4,32.0,111
NORTH BEND - NORTH BEND WAY,2023-03-13,2.9,4.6,4.4,4.3,4.3,5.2,5.8,4.6,4.742857142857143,4.271428571428571,4.275,0.559336341434023,4.541242584220204,0.8101412943661483,1.1906227016123576,4.4594129316061855,1.2890632673706757,1.9153618747200019,4.269410478622283,2.25245705709001,2023,13,3,0,0,0.9455963874271426,0.3253420847119801,0.0,1.0,1678662000000,7.3,3.5,19.5,19.5,0.0,24.0,18.1,48.2,145
NORTH BEND - NORTH BEND WAY,2023-03-14,1.8,2.9,4.6,4.4,4.3,4.3,5.2,5.8,4.5,4.257142857142857,4.246428571428572,0.8981462390158536,4.130931938165153,1.039946431100824,1.2068485888858669,4.251491207392024,1.3201311791312382,1.9301663990604898,4.174968364470617,2.201938288890649,2023,14,3,1,0,0.9510565162951535,0.30901699437494745,0.7818314824680297,0.6234898018587336,1678748400000,10.1,1.6,1.3,1.3,0.0,6.0,14.8,37.1,176
NORTH BEND - NORTH BEND WAY,2023-03-15,4.7,1.8,2.9,4.6,4.4,4.3,4.3,5.2,3.9285714285714284,4.207142857142857,4.235714285714286,1.1657819774894778,3.548198953623865,1.4140857449684219,1.2964236521008774,3.9246257130730835,1.5027533105604483,1.9433103268584861,4.011177423119718,2.2112745694432294,2023,15,3,2,0,0.9562348265919056,0.29260033563334836,0.9749279121818236,-0.22252093395631434,1678834800000,9.6,1.9,4.1,3.6,0.35,13.0,9.5,31.7,207
NORTH BEND - NORTH BEND WAY,2023-03-16,5.9,4.7,1.8,2.9,4.6,4.4,4.3,4.3,3.857142857142857,4.214285714285714,4.235714285714286,1.087592360606124,3.8361492152178984,1.3378836297019356,1.2990275314575972,4.028008951330007,1.4254760029832416,1.9433103268584861,4.058682433731519,2.1410525970172682,2023,16,3,3,0,0.9611297838723007,0.27609697309746883,0.43388373911755823,-0.900968867902419,1678921200000,12.4,-2.6,0.0,0.0,0.0,0.0,8.2,18.4,52
NORTH BEND - NORTH BEND WAY,2023-03-17,8.2,5.9,4.7,1.8,2.9,4.6,4.4,4.3,4.085714285714286,4.207142857142857,4.25,1.3359498137106658,4.352111911413425,1.5080486459319096,1.2886870394811056,4.277607757819341,1.482277933838061,1.9543872772942006,4.185669865309588,2.119840139372767,2023,17,3,4,0,0.9657399376548549,0.2595117970697999,-0.433883739117558,-0.9009688679024191,1679007600000,14.2,0.0,0.0,0.0,0.0,0.0,12.2,28.4,85
NORTH BEND - NORTH BEND WAY,2023-03-18,10.8,8.2,5.9,4.7,1.8,2.9,4.6,4.4,4.642857142857143,4.578571428571429,4.2178571428571425,2.058200786167893,5.314083933560068,2.223628484875106,1.620625981354386,4.800593390110101,1.9541731306280758,1.8775582195353298,4.462520246249228,2.292783476748748,2023,18,3,5,1,0.9700639218515071,0.2428497220959356,-0.9749279121818235,-0.2225209339563146,1679094000000,16.3,2.9,0.0,0.0,0.0,0.0,11.9,28.8,94
NORTH BEND - NORTH BEND WAY,2023-03-19,10.1,10.8,8.2,5.9,4.7,1.8,2.9,4.6,5.557142857142857,5.2,4.442857142857142,3.0934646934328285,6.685562950170052,3.2080732776179186,2.1714936369690148,5.600514271428761,2.790830376272782,2.2526410132134544,4.899587854898951,2.7511283721952333,2023,19,3,6,1,0.9741004551724205,0.22611568550828828,-0.7818314824680299,0.6234898018587334,1679180400000,16.3,4.3,0.0,0.0,0.0,0.0,12.3,27.7,83
NORTH BEND - NORTH BEND WAY,2023-03-20,15.9,10.1,10.8,8.2,5.9,4.7,1.8,2.9,6.3428571428571425,5.542857142857144,4.667857142857143,3.483703557448901,7.539172212627539,3.204539174555506,2.5367193488751103,6.20044570190493,3.04461169053716,2.488351167824054,5.258236998474857,2.9744808322477705,2023,20,3,0,0,0.9778483415056568,0.20931464596304847,0.0,1.0,1679266800000,15.7,5.8,10.3,10.3,0.0,17.0,8.0,21.2,141
NORTH BEND - NORTH BEND WAY,2023-03-21,6.2,15.9,10.1,10.8,8.2,5.9,4.7,1.8,8.200000000000001,6.3500000000000005,5.196428571428571,4.621688003316537,9.631202184892253,4.794652171137383,3.7304876975455197,7.558186204145734,4.452847196887091,3.1785720230663492,6.327830756477639,3.917660180147322,2023,21,3,1,0,0.9813064702716093,0.19245158197082995,0.7818314824680297,0.6234898018587336,1679353200000,13.0,4.5,2.1,2.1,0.0,8.0,14.5,37.4,180
NORTH BEND - NORTH BEND WAY,2023-03-22,8.7,6.2,15.9,10.1,10.8,8.2,5.9,4.7,8.828571428571427,6.378571428571428,5.378571428571428,3.8391467305962155,8.773197339604327,4.451480818942889,3.727481841554817,7.374193960807516,4.167539803883834,3.079725473919549,6.317745113958505,3.7583653591973873,2023,22,3,2,0,0.9844738167520922,0.1755314904214282,0.9749279121818236,-0.22252093395631434,1679439600000,14.3,-0.8,0.0,0.0,0.0,0.0,13.9,37.1,5
NORTH BEND - NORTH BEND WAY,2023-03-23,5.1,8.7,6.2,15.9,10.1,10.8,8.2,5.9,9.4,6.628571428571429,5.575,3.3941125496954268,8.754894736186072,3.855094485741997,3.7595884740893526,7.553416916943834,3.9034961582298404,3.1108680460604554,6.503852634897031,3.665912327054286,2023,23,3,3,0,0.9873494423939864,0.15855938510313475,0.43388373911755823,-0.900968867902419,1679526000000,14.3,4.7,3.5,3.5,0.0,16.0,18.7,55.8,183
NORTH BEND - NORTH BEND WAY,2023-03-24,1.6,5.1,8.7,6.2,15.9,10.1,10.8,8.2,9.285714285714286,6.685714285714285,5.675,3.5418585382199974,7.841048654732064,3.750754766700635,3.727415508583177,7.222374549397852,3.733033622387682,3.0460204760869116,6.395175414202656,3.540669233901428,2023,24,3,4,0,0.989932495087353,0.141540295217043,-0.433883739117558,-0.9009688679024191,1679612400000,5.6,1.4,7.6,7.4,0.14,24.0,22.6,52.6,190
NORTH BEND - NORTH BEND WAY,2023-03-25,1.9,1.6,5.1,8.7,6.2,15.9,10.1,10.8,8.342857142857143,6.492857142857142,5.614285714285714,4.599585902686292,6.280629743184243,4.367146542271881,3.924962378205641,6.4649513061978165,4.003725464742758,3.1113548657343952,6.027073584483534,3.642815256096175,2023,25,3,5,1,0.9922222094179323,0.12447926388678915,-0.9749279121818235,-0.2225209339563146,1679698800000,6.4,0.2,9.5,7.3,1.54,19.0,13.7,27.7,185
NORTH BEND - NORTH BEND WAY,2023-03-26,4.9,1.9,1.6,5.1,8.7,6.2,15.9,10.1,7.07142857142857,6.314285714285715,5.403571428571429,5.018204953205972,5.185389792755857,4.301349590730722,4.081262463589337,5.850828850826442,4.060405086876236,3.1572939823534467,5.712710499914129,3.6747904261986175,2023,26,3,6,1,0.994217906893952,0.10738134666416307,-0.7818314824680299,0.6234898018587334,1679785200000,7.1,0.3,1.3,1.3,0.0,8.0,8.6,27.0,164
NORTH BEND - NORTH BEND WAY,2023-03-27,6.6,4.9,1.9,1.6,5.1,8.7,6.2,15.9,6.328571428571428,6.3357142857142845,5.303571428571429,4.878085104394375,5.11403831288795,3.7274220765035007,4.072347110575301,5.723066814122354,3.792399109717811,3.1260532616558203,5.651248435490687,3.5388831912017267,2023,27,3,0,0,0.995918996147179,0.09025161003104115,0.0,1.0,1679868000000,12.2,-1.9,0.3,0.3,0.0,2.0,10.1,32.4,133
NORTH BEND - NORTH BEND WAY,2023-03-28,9.9,6.6,4.9,1.9,1.6,5.1,8.7,6.2,5.0,6.6000000000000005,5.428571428571429,2.5455844122715727,5.485544478490628,3.3019840497784,3.950462485096379,5.8407776319091536,3.5420471619463667,3.104579311019884,5.722524013314319,3.4120181746906817,2023,28,3,1,0,0.9973249731081555,0.07309512989807777,0.7818314824680297,0.6234898018587336,1679954400000,13.8,4.2,0.0,0.0,0.0,0.0,17.1,45.4,67
NORTH BEND - NORTH BEND WAY,2023-03-29,14.5,9.9,6.6,4.9,1.9,1.6,5.1,8.7,5.528571428571429,7.178571428571429,5.692857142857143,3.148922718282284,6.5891934369985075,3.5270691180957607,3.7829940465250496,6.385159227151378,3.595063626320789,3.160511980492397,6.034438178898543,3.4677582881846876,2023,29,3,2,0,0.9984354211555643,0.055916990100603484,0.9749279121818236,-0.22252093395631434,1680040800000,14.0,2.1,0.0,0.0,0.0,0.0,12.1,36.7,26
NORTH BEND - NORTH BEND WAY,2023-03-30,12.2,14.5,9.9,6.6,4.9,1.9,1.6,5.1,6.357142857142857,7.878571428571429,6.046428571428572,4.56649287121497,8.566942222991178,4.7979113306874295,4.175418647168316,7.472594707815817,4.40763623026035,3.5619888475772274,6.66294268164048,4.032944310533141,2023,30,3,3,0,0.9992500112396835,0.03872228089217446,0.43388373911755823,-0.900968867902419,1680127200000,13.7,3.0,0.0,0.0,0.0,0.0,15.5,44.6,177
NORTH BEND - NORTH BEND WAY,2023-03-31,4.8,12.2,14.5,9.9,6.6,4.9,1.9,1.6,7.371428571428571,8.328571428571427,6.267857142857143,5.007898523237826,9.475222905824783,4.489118436487157,4.283856740301732,8.105668589217053,4.42912741171373,3.746905248575007,7.071869776083689,4.152503740396098,2023,31,3,4,0,0.9997685019798909,0.021516097436222258,-0.433883739117558,-0.9009688679024191,1680213600000,10.4,3.8,3.7,3.7,0.0,12.0,18.4,47.5,183
