date,city_name,pm2_5
2015-02-13,Albuquerque,7.8
2015-02-14,Albuquerque,5.9
2015-02-15,Albuquerque,4.8
2015-02-16,Albuquerque,5.3
2015-02-17,Albuquerque,3.1
2015-02-18,Albuquerque,7.1
2015-02-19,Albuquerque,8.0
2015-02-20,Albuquerque,5.8
2015-02-21,Albuquerque,5.3
2015-02-22,Albuquerque,7.4
2015-02-23,Albuquerque,6.1
2015-02-24,Albuquerque,7.3
2015-02-25,Albuquerque,6.3
2015-02-26,Albuquerque,4.2
2015-02-27,Albuquerque,4.7
2015-02-28,Albuquerque,6.4
2015-03-01,Albuquerque,9.2
2015-03-02,Albuquerque,5.0
2015-03-03,Albuquerque,2.4
2015-03-04,Albuquerque,4.0
2015-03-05,Albuquerque,3.5
2015-03-06,Albuquerque,6.8
2015-03-07,Albuquerque,7.3
2015-03-08,Albuquerque,4.9
2015-03-09,Albuquerque,5.2
2015-03-10,Albuquerque,5.9
2015-03-11,Albuquerque,6.5
2015-03-12,Albuquerque,7.0
2015-03-13,Albuquerque,5.7
2015-03-14,Albuquerque,4.1
2015-03-15,Albuquerque,5.0
2015-03-16,Albuquerque,4.9
2015-03-17,Albuquerque,7.4
2015-03-18,Albuquerque,5.6
2015-03-19,Albuquerque,3.8
2015-03-20,Albuquerque,5.0
2015-03-21,Albuquerque,5.0
2015-03-22,Albuquerque,4.0
2015-03-23,Albuquerque,4.5
2015-03-24,Albuquerque,4.0
2015-03-25,Albuquerque,4.7
2015-03-26,Albuquerque,4.6
2015-03-27,Albuquerque,5.0
2015-03-28,Albuquerque,3.7
2015-03-29,Albuquerque,6.2
2015-03-30,Albuquerque,6.9
2015-03-31,Albuquerque,4.9
2015-04-01,Albuquerque,4.3
2015-04-02,Albuquerque,5.2
2015-04-03,Albuquerque,5.9
2015-04-04,Albuquerque,8.3
2015-04-05,Albuquerque,6.6
2015-04-06,Albuquerque,4.6
2015-04-07,Albuquerque,5.0
2015-04-08,Albuquerque,6.9
2015-04-09,Albuquerque,4.6
2015-04-10,Albuquerque,7.4
2015-04-11,Albuquerque,5.7
2015-04-12,Albuquerque,5.4
2015-04-13,Albuquerque,5.0
2015-04-14,Albuquerque,6.1
2015-04-15,Albuquerque,4.9
2015-04-16,Albuquerque,4.8
2015-04-17,Albuquerque,3.9
2015-04-18,Albuquerque,4.4
2015-04-19,Albuquerque,4.0
2015-04-20,Albuquerque,5.1
2015-04-21,Albuquerque,6.5
2015-04-22,Albuquerque,6.4
2015-04-23,Albuquerque,6.5
2015-04-24,Albuquerque,9.2
2015-04-25,Albuquerque,10.9
2015-04-26,Albuquerque,2.4
2015-04-27,Albuquerque,2.1
2015-04-28,Albuquerque,3.4
2015-04-29,Albuquerque,5.8
2015-04-30,Albuquerque,4.5
2015-05-01,Albuquerque,4.7
2015-05-02,Albuquerque,4.1
2015-05-03,Albuquerque,3.3
2015-05-04,Albuquerque,4.3
2015-05-05,Albuquerque,1.9
2015-05-06,Albuquerque,3.2
2015-05-07,Albuquerque,4.4
2015-05-08,Albuquerque,7.2
2015-05-09,Albuquerque,3.6
2015-05-10,Albuquerque,3.2
2015-05-11,Albuquerque,3.7
2015-05-12,Albuquerque,4.5
2015-05-13,Albuquerque,4.1
2015-05-14,Albuquerque,4.9
2015-05-15,Albuquerque,4.0
2015-05-16,Albuquerque,2.9
2015-05-17,Albuquerque,2.5
2015-05-18,Albuquerque,4.0
2015-05-19,Albuquerque,3.4
2015-05-20,Albuquerque,4.3
2015-05-21,Albuquerque,1.9
2015-05-22,Albuquerque,3.2
2015-05-23,Albuquerque,3.6
2015-05-24,Albuquerque,3.4
2015-05-25,Albuquerque,2.4
2015-05-26,Albuquerque,2.5
2015-05-27,Albuquerque,3.6
2015-05-28,Albuquerque,3.5
2015-05-29,Albuquerque,4.0
2015-05-30,Albuquerque,2.8
2015-05-31,Albuquerque,3.8
2015-06-01,Albuquerque,6.5
2015-06-02,Albuquerque,4.9
2015-06-03,Albuquerque,5.9
2015-06-04,Albuquerque,7.0
2015-06-05,Albuquerque,4.9
2015-06-06,Albuquerque,4.8
2015-06-07,Albuquerque,5.0
2015-06-08,Albuquerque,5.3
2015-06-09,Albuquerque,4.5
2015-06-10,Albuquerque,3.7
2015-06-11,Albuquerque,4.1
2015-06-12,Albuquerque,3.3
2015-06-13,Albuquerque,2.6
2015-06-14,Albuquerque,2.7
2015-06-15,Albuquerque,3.4
2015-06-16,Albuquerque,4.7
2015-06-17,Albuquerque,4.0
2015-06-18,Albuquerque,5.1
2015-06-19,Albuquerque,5.9
2015-06-20,Albuquerque,7.9
2015-06-21,Albuquerque,9.9
2015-06-22,Albuquerque,10.8
2015-06-23,Albuquerque,10.4
2015-06-24,Albuquerque,14.0
2015-06-25,Albuquerque,9.7
2015-06-26,Albuquerque,7.5
2015-06-27,Albuquerque,5.2
2015-06-28,Albuquerque,3.7
2015-06-29,Albuquerque,4.5
2015-06-30,Albuquerque,6.3
2015-07-01,Albuquerque,7.9
2015-07-02,Albuquerque,4.9
2015-07-03,Albuquerque,4.9
2015-07-04,Albuquerque,6.9
2015-07-05,Albuquerque,3.7
2015-07-06,Albuquerque,5.2
2015-07-07,Albuquerque,3.0
2015-07-08,Albuquerque,4.2
2015-07-09,Albuquerque,2.4
2015-07-10,Albuquerque,3.4
2015-07-11,Albuquerque,3.5
2015-07-12,Albuquerque,3.2
2015-07-13,Albuquerque,2.9
2015-07-14,Albuquerque,3.2
2015-07-15,Albuquerque,4.1
2015-07-16,Albuquerque,5.5
2015-07-17,Albuquerque,6.8
2015-07-18,Albuquerque,5.0
2015-07-19,Albuquerque,5.2
2015-07-20,Albuquerque,3.8
2015-07-21,Albuquerque,3.2
2015-07-22,Albuquerque,3.9
2015-07-23,Albuquerque,3.8
2015-07-24,Albuquerque,4.4
2015-07-25,Albuquerque,2.9
2015-07-26,Albuquerque,3.0
2015-07-27,Albuquerque,2.9
2015-07-28,Albuquerque,4.4
2015-07-29,Albuquerque,2.9
2015-07-30,Albuquerque,3.2
2015-07-31,Albuquerque,3.3
2015-08-01,Albuquerque,3.4
2015-08-02,Albuquerque,2.4
2015-08-03,Albuquerque,2.6
2015-08-04,Albuquerque,5.1
2015-08-05,Albuquerque,5.3
2015-08-06,Albuquerque,4.7
2015-08-07,Albuquerque,4.3
2015-08-08,Albuquerque,5.7
2015-08-09,Albuquerque,3.2
2015-08-10,Albuquerque,3.7
2015-08-11,Albuquerque,4.1
2015-08-12,Albuquerque,6.1
2015-08-13,Albuquerque,6.4
2015-08-14,Albuquerque,7.6
2015-08-15,Albuquerque,4.5
2015-08-16,Albuquerque,4.8
2015-08-17,Albuquerque,5.8
2015-08-18,Albuquerque,5.8
2015-08-19,Albuquerque,9.5
2015-08-20,Albuquerque,12.6
2015-08-21,Albuquerque,11.8
2015-08-22,Albuquerque,6.8
2015-08-23,Albuquerque,23.8
2015-08-24,Albuquerque,17.7
2015-08-25,Albuquerque,8.4
2015-08-26,Albuquerque,6.2
2015-08-27,Albuquerque,5.0
2015-08-28,Albuquerque,5.3
2015-08-29,Albuquerque,7.1
2015-08-30,Albuquerque,7.6
2015-08-31,Albuquerque,3.9
2015-09-01,Albuquerque,4.2
2015-09-02,Albuquerque,5.2
2015-09-03,Albuquerque,4.4
2015-09-04,Albuquerque,4.8
2015-09-05,Albuquerque,4.7
2015-09-06,Albuquerque,3.0
2015-09-07,Albuquerque,2.6
2015-09-08,Albuquerque,3.2
2015-09-09,Albuquerque,4.9
2015-09-10,Albuquerque,4.5
2015-09-11,Albuquerque,6.2
2015-09-12,Albuquerque,6.9
2015-09-13,Albuquerque,5.3
2015-09-14,Albuquerque,4.2
2015-09-15,Albuquerque,3.7
2015-09-16,Albuquerque,4.2
2015-09-17,Albuquerque,5.0
2015-09-18,Albuquerque,4.4
2015-09-19,Albuquerque,6.7
2015-09-20,Albuquerque,3.7
2015-09-21,Albuquerque,4.5
2015-09-22,Albuquerque,3.2
2015-09-23,Albuquerque,4.3
2015-09-24,Albuquerque,2.8
2015-09-25,Albuquerque,4.9
2015-09-26,Albuquerque,5.0
2015-09-27,Albuquerque,5.8
2015-09-28,Albuquerque,6.7
2015-09-29,Albuquerque,6.7
2015-09-30,Albuquerque,8.8
2015-10-01,Albuquerque,7.5
2015-10-02,Albuquerque,6.8
2015-10-03,Albuquerque,6.5
2015-10-04,Albuquerque,4.1
2015-10-05,Albuquerque,2.7
2015-10-06,Albuquerque,3.8
2015-10-07,Albuquerque,3.0
2015-10-08,Albuquerque,2.7
2015-10-09,Albuquerque,3.5
2015-10-10,Albuquerque,4.5
2015-10-11,Albuquerque,2.6
2015-10-12,Albuquerque,4.4
2015-10-13,Albuquerque,5.9
2015-10-14,Albuquerque,5.5
2015-10-15,Albuquerque,4.6
2015-10-16,Albuquerque,8.2
2015-10-17,Albuquerque,6.5
2015-10-18,Albuquerque,5.1
2015-10-19,Albuquerque,4.5
2015-10-20,Albuquerque,6.2
2015-10-21,Albuquerque,2.3
2015-10-22,Albuquerque,5.8
2015-10-23,Albuquerque,5.7
2015-10-24,Albuquerque,3.2
2015-10-25,Albuquerque,5.2
2015-10-26,Albuquerque,7.9
2015-10-27,Albuquerque,4.9
2015-10-28,Albuquerque,7.9
2015-10-29,Albuquerque,5.1
2015-10-30,Albuquerque,3.7
2015-10-31,Albuquerque,4.5
2015-11-01,Albuquerque,4.4
2015-11-02,Albuquerque,4.4
2015-11-03,Albuquerque,5.6
2015-11-04,Albuquerque,2.7
2015-11-05,Albuquerque,2.8
2015-11-06,Albuquerque,7.4
2015-11-07,Albuquerque,6.1
2015-11-08,Albuquerque,9.1
2015-11-09,Albuquerque,10.0
2015-11-10,Albuquerque,6.8
2015-11-11,Albuquerque,2.9
2015-11-12,Albuquerque,8.1
2015-11-13,Albuquerque,11.6
2015-11-14,Albuquerque,9.5
2015-11-15,Albuquerque,11.5
2015-11-16,Albuquerque,5.4
2015-11-17,Albuquerque,2.4
2015-11-18,Albuquerque,4.6
2015-11-19,Albuquerque,6.6
2015-11-20,Albuquerque,7.8
2015-11-21,Albuquerque,5.9
2015-11-22,Albuquerque,10.6
2015-11-23,Albuquerque,9.4
2015-11-24,Albuquerque,12.4
2015-11-25,Albuquerque,10.6
2015-11-26,Albuquerque,1.5
2015-11-27,Albuquerque,2.0
2015-11-28,Albuquerque,2.5
2015-11-29,Albuquerque,2.7
2015-11-30,Albuquerque,5.1
2015-12-01,Albuquerque,9.6
2015-12-02,Albuquerque,7.0
2015-12-03,Albuquerque,10.0
2015-12-04,Albuquerque,10.6
2015-12-05,Albuquerque,7.6
2015-12-06,Albuquerque,10.1
2015-12-07,Albuquerque,12.9
2015-12-08,Albuquerque,11.4
2015-12-09,Albuquerque,11.7
2015-12-10,Albuquerque,11.3
2015-12-11,Albuquerque,6.8
2015-12-12,Albuquerque,3.0
2015-12-13,Albuquerque,6.6
2015-12-14,Albuquerque,6.1
2015-12-15,Albuquerque,2.5
2015-12-16,Albuquerque,5.6
2015-12-17,Albuquerque,7.0
2015-12-18,Albuquerque,15.2
2015-12-19,Albuquerque,20.6
2015-12-20,Albuquerque,12.9
2015-12-21,Albuquerque,7.8
2015-12-22,Albuquerque,6.2
2015-12-23,Albuquerque,2.2
2015-12-24,Albuquerque,6.4
2015-12-25,Albuquerque,10.6
2015-12-26,Albuquerque,2.6
2015-12-27,Albuquerque,4.2
2015-12-28,Albuquerque,9.1
2015-12-29,Albuquerque,7.5
2015-12-30,Albuquerque,7.8
2015-12-31,Albuquerque,9.8
2016-01-01,Albuquerque,7.4
2016-01-02,Albuquerque,10.6
2016-01-03,Albuquerque,14.6
2016-01-04,Albuquerque,14.6
2016-01-05,Albuquerque,8.8
2016-01-06,Albuquerque,8.8
2016-01-07,Albuquerque,3.3
2016-01-08,Albuquerque,4.1
2016-01-09,Albuquerque,5.6
2016-01-10,Albuquerque,6.3
2016-01-11,Albuquerque,6.5
2016-01-12,Albuquerque,10.2
2016-01-13,Albuquerque,9.9
2016-01-14,Albuquerque,10.8
2016-01-15,Albuquerque,5.9
2016-01-16,Albuquerque,3.4
2016-01-17,Albuquerque,5.1
2016-01-18,Albuquerque,6.1
2016-01-19,Albuquerque,5.6
2016-01-20,Albuquerque,4.9
2016-01-21,Albuquerque,2.5
2016-01-22,Albuquerque,6.7
2016-01-23,Albuquerque,11.4
2016-01-24,Albuquerque,9.1
2016-01-25,Albuquerque,3.3
2016-01-26,Albuquerque,6.2
2016-01-27,Albuquerque,6.6
2016-01-28,Albuquerque,8.2
2016-01-29,Albuquerque,11.1
2016-01-30,Albuquerque,6.8
2016-01-31,Albuquerque,2.2
2016-02-01,Albuquerque,4.6
2016-02-02,Albuquerque,3.4
2016-02-03,Albuquerque,4.0
2016-02-04,Albuquerque,5.3
2016-02-05,Albuquerque,3.8
2016-02-06,Albuquerque,2.6
2016-02-07,Albuquerque,5.0
2016-02-08,Albuquerque,5.1
2016-02-09,Albuquerque,6.1
2016-02-10,Albuquerque,7.9
2016-02-11,Albuquerque,6.9
2016-02-12,Albuquerque,5.7
2016-02-13,Albuquerque,7.2
2016-02-14,Albuquerque,2.9
2016-02-15,Albuquerque,2.2
2016-02-16,Albuquerque,4.9
2016-02-17,Albuquerque,5.8
2016-02-18,Albuquerque,7.1
2016-02-19,Albuquerque,4.0
2016-02-20,Albuquerque,5.9
2016-02-21,Albuquerque,4.0
2016-02-22,Albuquerque,3.9
2016-02-23,Albuquerque,3.4
2016-02-24,Albuquerque,4.3
2016-02-25,Albuquerque,5.7
2016-02-26,Albuquerque,6.3
2016-02-27,Albuquerque,6.5
2016-02-28,Albuquerque,5.6
2016-02-29,Albuquerque,5.2
2016-03-01,Albuquerque,6.1
2016-03-02,Albuquerque,3.9
2016-03-03,Albuquerque,4.6
2016-03-04,Albuquerque,6.5
2016-03-05,Albuquerque,5.2
2016-03-06,Albuquerque,2.0
2016-03-07,Albuquerque,3.0
2016-03-08,Albuquerque,4.8
2016-03-09,Albuquerque,4.3
2016-03-10,Albuquerque,3.6
2016-03-11,Albuquerque,3.5
2016-03-12,Albuquerque,8.0
2016-03-13,Albuquerque,2.8
2016-03-14,Albuquerque,5.7
2016-03-15,Albuquerque,5.3
2016-03-16,Albuquerque,8.6
2016-03-17,Albuquerque,9.7
2016-03-18,Albuquerque,8.4
2016-03-19,Albuquerque,5.6
2016-03-20,Albuquerque,3.7
2016-03-21,Albuquerque,6.0
2016-03-22,Albuquerque,11.5
2016-03-23,Albuquerque,5.8
2016-03-24,Albuquerque,3.3
2016-03-25,Albuquerque,3.3
2016-03-26,Albuquerque,5.0
2016-03-27,Albuquerque,3.4
2016-03-28,Albuquerque,4.6
2016-03-29,Albuquerque,7.8
2016-03-30,Albuquerque,3.6
2016-03-31,Albuquerque,2.4
2016-04-01,Albuquerque,2.5
2016-04-02,Albuquerque,3.0
2016-04-03,Albuquerque,2.3
2016-04-04,Albuquerque,3.0
2016-04-05,Albuquerque,4.4
2016-04-06,Albuquerque,2.0
2016-04-07,Albuquerque,3.6
2016-04-08,Albuquerque,3.7
2016-04-09,Albuquerque,2.2
2016-04-10,Albuquerque,2.4
2016-04-11,Albuquerque,1.5
2016-04-12,Albuquerque,1.3
2016-04-13,Albuquerque,2.2
2016-04-14,Albuquerque,1.9
2016-04-15,Albuquerque,3.7
2016-04-16,Albuquerque,2.8
2016-04-17,Albuquerque,1.4
2016-04-18,Albuquerque,1.5
2016-04-19,Albuquerque,3.7
2016-04-20,Albuquerque,1.9
2016-04-21,Albuquerque,4.5
2016-04-22,Albuquerque,3.1
2016-04-23,Albuquerque,2.6
2016-04-24,Albuquerque,3.4
2016-04-25,Albuquerque,5.9
2016-04-26,Albuquerque,6.7
2016-04-27,Albuquerque,2.3
2016-04-28,Albuquerque,3.6
2016-04-29,Albuquerque,2.8
2016-04-30,Albuquerque,1.5
2016-05-01,Albuquerque,1.6
2016-05-02,Albuquerque,2.5
2016-05-03,Albuquerque,2.4
2016-05-04,Albuquerque,2.4
2016-05-05,Albuquerque,3.4
2016-05-06,Albuquerque,7.8
2016-05-07,Albuquerque,5.0
2016-05-08,Albuquerque,1.6
2016-05-09,Albuquerque,2.6
2016-05-10,Albuquerque,3.4
2016-05-11,Albuquerque,3.9
2016-05-12,Albuquerque,5.9
2016-05-13,Albuquerque,10.7
2016-05-14,Albuquerque,24.2
2016-05-15,Albuquerque,5.5
2016-05-16,Albuquerque,9.8
2016-05-17,Albuquerque,5.6
2016-05-18,Albuquerque,2.4
2016-05-19,Albuquerque,3.5
2016-05-20,Albuquerque,5.2
2016-05-21,Albuquerque,7.2
2016-05-22,Albuquerque,4.9
2016-05-23,Albuquerque,6.5
2016-05-24,Albuquerque,7.1
2016-05-25,Albuquerque,5.9
2016-05-26,Albuquerque,7.3
2016-05-27,Albuquerque,6.9
2016-05-28,Albuquerque,7.5
2016-05-29,Albuquerque,7.4
2016-05-30,Albuquerque,6.2
2016-05-31,Albuquerque,7.9
2016-06-01,Albuquerque,5.7
2016-06-02,Albuquerque,4.3
2016-06-03,Albuquerque,8.3
2016-06-04,Albuquerque,8.0
2016-06-05,Albuquerque,6.9
2016-06-06,Albuquerque,6.5
2016-06-07,Albuquerque,8.2
2016-06-08,Albuquerque,9.6
2016-06-09,Albuquerque,9.4
2016-06-10,Albuquerque,9.3
2016-06-11,Albuquerque,7.0
2016-06-12,Albuquerque,9.2
2016-06-13,Albuquerque,10.9
2016-06-14,Albuquerque,6.3
2016-06-15,Albuquerque,12.7
2016-06-16,Albuquerque,16.5
2016-06-17,Albuquerque,7.7
2016-06-18,Albuquerque,6.1
2016-06-19,Albuquerque,13.5
2016-06-20,Albuquerque,8.3
2016-06-21,Albuquerque,5.6
2016-06-22,Albuquerque,7.8
2016-06-23,Albuquerque,6.1
2016-06-24,Albuquerque,7.1
2016-06-25,Albuquerque,4.8
2016-06-26,Albuquerque,5.0
2016-06-27,Albuquerque,5.1
2016-06-28,Albuquerque,3.7
2016-06-29,Albuquerque,6.1
2016-06-30,Albuquerque,4.4
2016-07-01,Albuquerque,3.4
2016-07-02,Albuquerque,3.4
2016-07-03,Albuquerque,5.9
2016-07-04,Albuquerque,10.1
2016-07-05,Albuquerque,15.2
2016-07-06,Albuquerque,3.0
2016-07-07,Albuquerque,4.3
2016-07-08,Albuquerque,5.9
2016-07-09,Albuquerque,5.0
2016-07-10,Albuquerque,7.2
2016-07-11,Albuquerque,4.4
2016-07-12,Albuquerque,6.3
2016-07-13,Albuquerque,5.1
2016-07-14,Albuquerque,6.4
2016-07-15,Albuquerque,10.1
2016-07-16,Albuquerque,11.9
2016-07-17,Albuquerque,4.6
2016-07-18,Albuquerque,8.4
2016-07-19,Albuquerque,8.7
2016-07-20,Albuquerque,4.3
2016-07-21,Albuquerque,3.8
2016-07-22,Albuquerque,4.6
2016-07-23,Albuquerque,2.6
2016-07-24,Albuquerque,3.6
2016-07-25,Albuquerque,4.3
2016-07-26,Albuquerque,4.3
2016-07-27,Albuquerque,4.2
2016-07-28,Albuquerque,5.7
2016-07-29,Albuquerque,8.4
2016-07-30,Albuquerque,5.8
2016-07-31,Albuquerque,4.1
2016-08-01,Albuquerque,3.6
2016-08-02,Albuquerque,2.7
2016-08-03,Albuquerque,4.1
2016-08-04,Albuquerque,2.7
2016-08-05,Albuquerque,3.6
2016-08-06,Albuquerque,3.3
2016-08-07,Albuquerque,2.7
2016-08-08,Albuquerque,3.0
2016-08-09,Albuquerque,3.5
2016-08-10,Albuquerque,2.0
2016-08-11,Albuquerque,2.6
2016-08-12,Albuquerque,3.8
2016-08-13,Albuquerque,3.5
2016-08-14,Albuquerque,2.2
2016-08-15,Albuquerque,4.6
2016-08-16,Albuquerque,5.1
2016-08-17,Albuquerque,4.4
2016-08-18,Albuquerque,4.9
2016-08-19,Albuquerque,2.9
2016-08-20,Albuquerque,3.3
2016-08-21,Albuquerque,2.9
2016-08-22,Albuquerque,2.9
2016-08-23,Albuquerque,3.9
2016-08-24,Albuquerque,3.0
2016-08-25,Albuquerque,4.1
2016-08-26,Albuquerque,4.0
2016-08-27,Albuquerque,4.0
2016-08-28,Albuquerque,2.6
2016-08-29,Albuquerque,3.1
2016-08-30,Albuquerque,2.1
2016-08-31,Albuquerque,2.6
2016-09-01,Albuquerque,5.2
2016-09-02,Albuquerque,1.9
2016-09-03,Albuquerque,2.8
2016-09-04,Albuquerque,5.1
2016-09-05,Albuquerque,5.1
2016-09-06,Albuquerque,4.0
2016-09-07,Albuquerque,2.9
2016-09-08,Albuquerque,2.2
2016-09-09,Albuquerque,3.9
2016-09-10,Albuquerque,3.3
2016-09-11,Albuquerque,4.0
2016-09-12,Albuquerque,3.3
2016-09-13,Albuquerque,2.1
2016-09-14,Albuquerque,2.4
2016-09-15,Albuquerque,2.5
2016-09-16,Albuquerque,1.2
2016-09-17,Albuquerque,2.2
2016-09-18,Albuquerque,3.7
2016-09-19,Albuquerque,5.9
2016-09-20,Albuquerque,5.9
2016-09-21,Albuquerque,3.2
2016-09-22,Albuquerque,0.9
2016-09-23,Albuquerque,2.6
2016-09-24,Albuquerque,2.8
2016-09-25,Albuquerque,1.9
2016-09-26,Albuquerque,3.0
2016-09-27,Albuquerque,3.7
2016-09-28,Albuquerque,3.5
2016-09-29,Albuquerque,4.2
2016-09-30,Albuquerque,2.0
2016-10-01,Albuquerque,3.5
2016-10-02,Albuquerque,3.5
2016-10-03,Albuquerque,2.8
2016-10-04,Albuquerque,5.7
2016-10-05,Albuquerque,6.4
2016-10-06,Albuquerque,5.7
2016-10-07,Albuquerque,5.5
2016-10-08,Albuquerque,5.9
2016-10-09,Albuquerque,4.6
2016-10-10,Albuquerque,7.3
2016-10-11,Albuquerque,7.4
2016-10-12,Albuquerque,5.1
2016-10-13,Albuquerque,6.4
2016-10-14,Albuquerque,7.8
2016-10-15,Albuquerque,5.7
2016-10-16,Albuquerque,4.9
2016-10-17,Albuquerque,3.4
2016-10-18,Albuquerque,5.6
2016-10-19,Albuquerque,8.8
2016-10-20,Albuquerque,8.3
2016-10-21,Albuquerque,9.9
2016-10-22,Albuquerque,8.8
2016-10-23,Albuquerque,9.7
2016-10-24,Albuquerque,10.3
2016-10-25,Albuquerque,11.2
2016-10-26,Albuquerque,17.9
2016-10-27,Albuquerque,8.2
2016-10-28,Albuquerque,13.7
2016-10-29,Albuquerque,8.8
2016-10-30,Albuquerque,5.5
2016-10-31,Albuquerque,8.6
2016-11-01,Albuquerque,6.2
2016-11-02,Albuquerque,6.4
2016-11-03,Albuquerque,6.6
2016-11-04,Albuquerque,6.7
2016-11-05,Albuquerque,5.5
2016-11-06,Albuquerque,7.0
2016-11-07,Albuquerque,12.1
2016-11-08,Albuquerque,7.0
2016-11-09,Albuquerque,7.7
2016-11-10,Albuquerque,9.4
2016-11-11,Albuquerque,8.6
2016-11-12,Albuquerque,8.7
2016-11-13,Albuquerque,12.0
2016-11-14,Albuquerque,8.5
2016-11-15,Albuquerque,9.8
2016-11-16,Albuquerque,10.4
2016-11-17,Albuquerque,6.5
2016-11-18,Albuquerque,11.0
2016-11-19,Albuquerque,14.8
2016-11-20,Albuquerque,13.3
2016-11-21,Albuquerque,12.2
2016-11-22,Albuquerque,7.6
2016-11-23,Albuquerque,14.1
2016-11-24,Albuquerque,11.3
2016-11-25,Albuquerque,10.7
2016-11-26,Albuquerque,13.9
2016-11-27,Albuquerque,8.5
2016-11-28,Albuquerque,4.9
2016-11-29,Albuquerque,4.7
2016-11-30,Albuquerque,10.0
2016-12-01,Albuquerque,12.3
2016-12-02,Albuquerque,8.7
2016-12-03,Albuquerque,8.6
2016-12-04,Albuquerque,8.7
2016-12-05,Albuquerque,11.8
2016-12-06,Albuquerque,12.9
2016-12-07,Albuquerque,9.6
2016-12-08,Albuquerque,12.9
2016-12-09,Albuquerque,21.3
2016-12-10,Albuquerque,19.0
2016-12-11,Albuquerque,11.6
2016-12-12,Albuquerque,15.6
2016-12-13,Albuquerque,12.0
2016-12-14,Albuquerque,8.8
2016-12-15,Albuquerque,14.6
2016-12-16,Albuquerque,6.7
2016-12-17,Albuquerque,4.2
2016-12-18,Albuquerque,10.3
2016-12-19,Albuquerque,10.6
2016-12-20,Albuquerque,15.1
2016-12-21,Albuquerque,15.7
2016-12-22,Albuquerque,7.6
2016-12-23,Albuquerque,10.0
2016-12-24,Albuquerque,12.4
2016-12-25,Albuquerque,6.6
2016-12-26,Albuquerque,11.0
2016-12-27,Albuquerque,14.4
2016-12-28,Albuquerque,19.8
2016-12-29,Albuquerque,12.5
2016-12-30,Albuquerque,17.3
2016-12-31,Albuquerque,14.1
2017-01-01,Albuquerque,6.2
2017-01-02,Albuquerque,9.1
2017-01-03,Albuquerque,10.4
2017-01-04,Albuquerque,11.0
2017-01-05,Albuquerque,5.0
2017-01-06,Albuquerque,8.6
2017-01-07,Albuquerque,12.9
2017-01-08,Albuquerque,19.5
2017-01-09,Albuquerque,13.0
2017-01-10,Albuquerque,3.5
2017-01-11,Albuquerque,6.8
2017-01-12,Albuquerque,7.9
2017-01-13,Albuquerque,12.4
2017-01-14,Albuquerque,8.1
2017-01-15,Albuquerque,3.3
2017-01-16,Albuquerque,4.2
2017-01-17,Albuquerque,6.8
2017-01-18,Albuquerque,10.5
2017-01-19,Albuquerque,7.4
2017-01-20,Albuquerque,4.5
2017-01-21,Albuquerque,3.2
2017-01-22,Albuquerque,2.8
2017-01-23,Albuquerque,5.0
2017-01-24,Albuquerque,2.7
2017-01-25,Albuquerque,4.5
2017-01-26,Albuquerque,7.2
2017-01-27,Albuquerque,5.3
2017-01-28,Albuquerque,4.0
2017-01-29,Albuquerque,7.5
2017-01-30,Albuquerque,8.9
2017-01-31,Albuquerque,6.5
2017-02-01,Albuquerque,9.3
2017-02-02,Albuquerque,11.2
2017-02-03,Albuquerque,10.6
2017-02-04,Albuquerque,10.1
2017-02-05,Albuquerque,10.0
2017-02-06,Albuquerque,8.9
2017-02-07,Albuquerque,9.9
2017-02-08,Albuquerque,7.0
2017-02-09,Albuquerque,7.2
2017-02-10,Albuquerque,9.1
2017-02-11,Albuquerque,5.2
2017-02-12,Albuquerque,6.0
2017-02-13,Albuquerque,8.1
2017-02-14,Albuquerque,7.6
2017-02-15,Albuquerque,8.9
2017-02-16,Albuquerque,8.9
2017-02-17,Albuquerque,6.9
2017-02-18,Albuquerque,6.5
2017-02-19,Albuquerque,4.5
2017-02-20,Albuquerque,3.4
2017-02-21,Albuquerque,4.1
2017-02-22,Albuquerque,5.0
2017-02-23,Albuquerque,4.0
2017-02-24,Albuquerque,3.7
2017-02-25,Albuquerque,5.8
2017-02-26,Albuquerque,7.1
2017-02-27,Albuquerque,5.1
2017-02-28,Albuquerque,5.2
2017-03-01,Albuquerque,3.3
2017-03-02,Albuquerque,4.8
2017-03-03,Albuquerque,7.4
2017-03-04,Albuquerque,8.2
2017-03-05,Albuquerque,6.2
2017-03-06,Albuquerque,5.0
2017-03-07,Albuquerque,3.7
2017-03-08,Albuquerque,5.3
2017-03-09,Albuquerque,4.2
2017-03-10,Albuquerque,5.9
2017-03-11,Albuquerque,6.4
2017-03-12,Albuquerque,5.4
2017-03-13,Albuquerque,4.6
2017-03-14,Albuquerque,4.9
2017-03-15,Albuquerque,6.1
2017-03-16,Albuquerque,6.9
2017-03-17,Albuquerque,6.4
2017-03-18,Albuquerque,6.2
2017-03-19,Albuquerque,4.9
2017-03-20,Albuquerque,6.7
2017-03-21,Albuquerque,7.5
2017-03-22,Albuquerque,8.8
2017-03-23,Albuquerque,5.1
2017-03-24,Albuquerque,3.4
2017-03-25,Albuquerque,4.5
2017-03-26,Albuquerque,3.3
2017-03-27,Albuquerque,4.6
2017-03-28,Albuquerque,4.4
2017-03-29,Albuquerque,2.8
2017-03-30,Albuquerque,3.7
