city_name,date,pm2_5
TACOMA - ALEXANDER AVE,2019-10-12,9.5
TACOMA - ALEXANDER AVE,2019-10-13,10.8
TACOMA - ALEXANDER AVE,2019-10-14,7.3
TACOMA - ALEXANDER AVE,2019-10-15,11.4
TACOMA - ALEXANDER AVE,2019-10-16,8.7
TACOMA - ALEXANDER AVE,2019-10-17,4.3
TACOMA - ALEXANDER AVE,2019-10-18,3.8
TACOMA - ALEXANDER AVE,2019-10-19,2.7
TACOMA - ALEXANDER AVE,2019-10-20,4.7
TACOMA - ALEXANDER AVE,2019-10-21,5.1
TACOMA - ALEXANDER AVE,2019-10-22,5.7
TACOMA - ALEXANDER AVE,2019-10-23,6.2
TACOMA - ALEXANDER AVE,2019-10-24,11.5
TACOMA - ALEXANDER AVE,2019-10-25,6.9
TACOMA - ALEXANDER AVE,2019-10-26,5.7
TACOMA - ALEXANDER AVE,2019-10-27,7.1
TACOMA - ALEXANDER AVE,2019-10-28,7.8
TACOMA - ALEXANDER AVE,2019-10-29,3.7
TACOMA - ALEXANDER AVE,2019-10-30,8.3
TACOMA - ALEXANDER AVE,2019-10-31,12.6
TACOMA - ALEXANDER AVE,2019-11-01,12.5
TACOMA - ALEXANDER AVE,2019-11-02,14.1
TACOMA - ALEXANDER AVE,2019-11-03,14.6
TACOMA - ALEXANDER AVE,2019-11-04,12.3
TACOMA - ALEXANDER AVE,2019-11-05,11.7
TACOMA - ALEXANDER AVE,2019-11-06,15.9
TACOMA - ALEXANDER AVE,2019-11-07,15.1
TACOMA - ALEXANDER AVE,2019-11-08,14.8
TACOMA - ALEXANDER AVE,2019-11-09,12.5
TACOMA - ALEXANDER AVE,2019-11-10,9.5
TACOMA - ALEXANDER AVE,2019-11-11,10.6
TACOMA - ALEXANDER AVE,2019-11-12,12.5
TACOMA - ALEXANDER AVE,2019-11-13,10.0
TACOMA - ALEXANDER AVE,2019-11-14,14.9
TACOMA - ALEXANDER AVE,2019-11-15,7.1
TACOMA - ALEXANDER AVE,2019-11-16,9.2
TACOMA - ALEXANDER AVE,2019-11-17,6.3
TACOMA - ALEXANDER AVE,2019-11-18,8.1
TACOMA - ALEXANDER AVE,2019-11-19,3.4
TACOMA - ALEXANDER AVE,2019-11-20,7.0
TACOMA - ALEXANDER AVE,2019-11-21,12.0
TACOMA - ALEXANDER AVE,2019-11-22,16.0
TACOMA - ALEXANDER AVE,2019-11-23,12.7
TACOMA - ALEXANDER AVE,2019-11-24,4.6
TACOMA - ALEXANDER AVE,2019-11-25,3.3
TACOMA - ALEXANDER AVE,2019-11-26,4.1
TACOMA - ALEXANDER AVE,2019-11-27,3.4
TACOMA - ALEXANDER AVE,2019-11-28,4.4
TACOMA - ALEXANDER AVE,2019-11-29,10.7
TACOMA - ALEXANDER AVE,2019-11-30,12.9
TACOMA - ALEXANDER AVE,2019-12-01,8.2
TACOMA - ALEXANDER AVE,2019-12-02,17.2
TACOMA - ALEXANDER AVE,2019-12-03,13.9
TACOMA - ALEXANDER AVE,2019-12-04,9.8
TACOMA - ALEXANDER AVE,2019-12-05,11.4
TACOMA - ALEXANDER AVE,2019-12-06,13.1
TACOMA - ALEXANDER AVE,2019-12-07,8.1
TACOMA - ALEXANDER AVE,2019-12-08,7.5
TACOMA - ALEXANDER AVE,2019-12-09,9.0
TACOMA - ALEXANDER AVE,2019-12-10,8.5
TACOMA - ALEXANDER AVE,2019-12-11,8.2
TACOMA - ALEXANDER AVE,2019-12-12,3.7
TACOMA - ALEXANDER AVE,2019-12-13,3.8
TACOMA - ALEXANDER AVE,2019-12-14,6.3
TACOMA - ALEXANDER AVE,2019-12-15,5.8
TACOMA - ALEXANDER AVE,2019-12-16,8.6
TACOMA - ALEXANDER AVE,2019-12-17,15.1
TACOMA - ALEXANDER AVE,2019-12-18,14.2
TACOMA - ALEXANDER AVE,2019-12-19,5.0
TACOMA - ALEXANDER AVE,2019-12-31,2.2
TACOMA - ALEXANDER AVE,2019-12-23,5.2
TACOMA - ALEXANDER AVE,2019-12-29,14.6
DARRINGTON - FIR ST (Darrington High School),2019-01-04,1.1
DARRINGTON - FIR ST (Darrington High School),2019-01-05,6.8
DARRINGTON - FIR ST (Darrington High School),2019-01-06,4.2
DARRINGTON - FIR ST (Darrington High School),2019-01-07,5.8
DARRINGTON - FIR ST (Darrington High School),2019-01-08,3.1
DARRINGTON - FIR ST (Darrington High School),2019-01-09,1.6
DARRINGTON - FIR ST (Darrington High School),2019-01-10,1.3
DARRINGTON - FIR ST (Darrington High School),2019-01-11,9.2
DARRINGTON - FIR ST (Darrington High School),2019-01-12,18.5
DARRINGTON - FIR ST (Darrington High School),2019-01-13,25.7
DARRINGTON - FIR ST (Darrington High School),2019-01-14,14.5
DARRINGTON - FIR ST (Darrington High School),2019-01-15,22.7
DARRINGTON - FIR ST (Darrington High School),2019-01-16,8.6
DARRINGTON - FIR ST (Darrington High School),2019-01-17,1.5
DARRINGTON - FIR ST (Darrington High School),2019-01-18,0.0
DARRINGTON - FIR ST (Darrington High School),2019-01-19,2.5
DARRINGTON - FIR ST (Darrington High School),2019-01-20,11.5
DARRINGTON - FIR ST (Darrington High School),2019-01-21,7.2
DARRINGTON - FIR ST (Darrington High School),2019-01-22,5.1
DARRINGTON - FIR ST (Darrington High School),2019-01-23,6.0
DARRINGTON - FIR ST (Darrington High School),2019-01-24,7.0
DARRINGTON - FIR ST (Darrington High School),2019-01-25,6.5
DARRINGTON - FIR ST (Darrington High School),2019-01-26,6.6
DARRINGTON - FIR ST (Darrington High School),2019-01-27,8.7
DARRINGTON - FIR ST (Darrington High School),2019-01-28,7.9
DARRINGTON - FIR ST (Darrington High School),2019-01-29,25.0
DARRINGTON - FIR ST (Darrington High School),2019-01-30,21.3
DARRINGTON - FIR ST (Darrington High School),2019-01-31,18.5
DARRINGTON - FIR ST (Darrington High School),2019-02-01,7.6
DARRINGTON - FIR ST (Darrington High School),2019-02-02,1.7
DARRINGTON - FIR ST (Darrington High School),2019-02-03,3.9
DARRINGTON - FIR ST (Darrington High School),2019-02-04,11.4
DARRINGTON - FIR ST (Darrington High School),2019-02-05,18.4
DARRINGTON - FIR ST (Darrington High School),2019-02-06,18.7
DARRINGTON - FIR ST (Darrington High School),2019-02-07,22.8
DARRINGTON - FIR ST (Darrington High School),2019-02-08,11.0
DARRINGTON - FIR ST (Darrington High School),2019-02-09,11.6
DARRINGTON - FIR ST (Darrington High School),2019-02-10,21.2
DARRINGTON - FIR ST (Darrington High School),2019-02-11,7.8
DARRINGTON - FIR ST (Darrington High School),2019-02-12,11.6
DARRINGTON - FIR ST (Darrington High School),2019-02-13,8.8
DARRINGTON - FIR ST (Darrington High School),2019-02-14,13.7
DARRINGTON - FIR ST (Darrington High School),2019-02-15,15.7
DARRINGTON - FIR ST (Darrington High School),2019-02-16,15.9
DARRINGTON - FIR ST (Darrington High School),2019-02-17,12.1
DARRINGTON - FIR ST (Darrington High School),2019-02-18,28.2
DARRINGTON - FIR ST (Darrington High School),2019-02-19,21.3
DARRINGTON - FIR ST (Darrington High School),2019-02-20,9.9
DARRINGTON - FIR ST (Darrington High School),2019-02-21,12.4
DARRINGTON - FIR ST (Darrington High School),2019-02-22,14.9
DARRINGTON - FIR ST (Darrington High School),2019-02-23,8.1
DARRINGTON - FIR ST (Darrington High School),2019-02-24,13.0
DARRINGTON - FIR ST (Darrington High School),2019-02-25,7.9
DARRINGTON - FIR ST (Darrington High School),2019-02-26,11.1
DARRINGTON - FIR ST (Darrington High School),2019-02-27,7.4
DARRINGTON - FIR ST (Darrington High School),2019-02-28,7.2
DARRINGTON - FIR ST (Darrington High School),2019-03-01,9.1
DARRINGTON - FIR ST (Darrington High School),2019-03-02,8.8
DARRINGTON - FIR ST (Darrington High School),2019-03-03,1.5
DARRINGTON - FIR ST (Darrington High School),2019-03-04,4.0
DARRINGTON - FIR ST (Darrington High School),2019-03-05,18.4
DARRINGTON - FIR ST (Darrington High School),2019-03-06,20.6
DARRINGTON - FIR ST (Darrington High School),2019-03-07,10.5
DARRINGTON - FIR ST (Darrington High School),2019-03-08,10.7
DARRINGTON - FIR ST (Darrington High School),2019-03-09,6.1
DARRINGTON - FIR ST (Darrington High School),2019-03-10,4.2
DARRINGTON - FIR ST (Darrington High School),2019-03-11,13.0
DARRINGTON - FIR ST (Darrington High School),2019-03-12,12.4
DARRINGTON - FIR ST (Darrington High School),2019-03-13,6.3
DARRINGTON - FIR ST (Darrington High School),2019-03-14,7.5
DARRINGTON - FIR ST (Darrington High School),2019-03-15,1.7
DARRINGTON - FIR ST (Darrington High School),2019-03-16,2.0
DARRINGTON - FIR ST (Darrington High School),2019-03-17,0.6
DARRINGTON - FIR ST (Darrington High School),2019-03-18,7.2
DARRINGTON - FIR ST (Darrington High School),2019-03-19,31.4
DARRINGTON - FIR ST (Darrington High School),2019-03-20,7.0
DARRINGTON - FIR ST (Darrington High School),2019-03-21,4.9
DARRINGTON - FIR ST (Darrington High School),2019-03-22,5.9
DARRINGTON - FIR ST (Darrington High School),2019-03-23,3.8
DARRINGTON - FIR ST (Darrington High School),2019-03-24,15.1
DARRINGTON - FIR ST (Darrington High School),2019-03-25,6.7
DARRINGTON - FIR ST (Darrington High School),2019-03-26,7.5
DARRINGTON - FIR ST (Darrington High School),2019-03-27,1.7
DARRINGTON - FIR ST (Darrington High School),2019-03-28,1.0
DARRINGTON - FIR ST (Darrington High School),2019-03-29,3.0
DARRINGTON - FIR ST (Darrington High School),2019-03-30,1.8
DARRINGTON - FIR ST (Darrington High School),2019-03-31,1.2
DARRINGTON - FIR ST (Darrington High School),2019-04-01,0.6
DARRINGTON - FIR ST (Darrington High School),2019-04-02,1.3
DARRINGTON - FIR ST (Darrington High School),2019-04-03,2.6
DARRINGTON - FIR ST (Darrington High School),2019-04-04,0.2
DARRINGTON - FIR ST (Darrington High School),2019-04-05,1.2
DARRINGTON - FIR ST (Darrington High School),2019-04-06,1.2
DARRINGTON - FIR ST (Darrington High School),2019-04-07,-1.0
DARRINGTON - FIR ST (Darrington High School),2019-04-08,0.4
DARRINGTON - FIR ST (Darrington High School),2019-04-09,1.6
DARRINGTON - FIR ST (Darrington High School),2019-04-10,0.1
DARRINGTON - FIR ST (Darrington High School),2019-04-11,0.9
DARRINGTON - FIR ST (Darrington High School),2019-04-12,0.9
DARRINGTON - FIR ST (Darrington High School),2019-04-13,0.6
DARRINGTON - FIR ST (Darrington High School),2019-04-14,0.8
DARRINGTON - FIR ST (Darrington High School),2019-04-15,0.0
DARRINGTON - FIR ST (Darrington High School),2019-04-16,0.4
DARRINGTON - FIR ST (Darrington High School),2019-04-17,-0.5
DARRINGTON - FIR ST (Darrington High School),2019-04-18,2.3
DARRINGTON - FIR ST (Darrington High School),2019-04-19,-0.2
DARRINGTON - FIR ST (Darrington High School),2019-04-20,3.8
DARRINGTON - FIR ST (Darrington High School),2019-04-21,5.6
DARRINGTON - FIR ST (Darrington High School),2019-04-22,5.4
DARRINGTON - FIR ST (Darrington High School),2019-04-23,1.6
DARRINGTON - FIR ST (Darrington High School),2019-04-24,3.5
DARRINGTON - FIR ST (Darrington High School),2019-04-25,4.2
DARRINGTON - FIR ST (Darrington High School),2019-04-26,5.3
DARRINGTON - FIR ST (Darrington High School),2019-04-27,1.0
DARRINGTON - FIR ST (Darrington High School),2019-04-28,1.8
DARRINGTON - FIR ST (Darrington High School),2019-04-29,1.0
DARRINGTON - FIR ST (Darrington High School),2019-04-30,1.5
DARRINGTON - FIR ST (Darrington High School),2019-05-01,4.9
DARRINGTON - FIR ST (Darrington High School),2019-05-02,5.2
DARRINGTON - FIR ST (Darrington High School),2019-05-03,4.0
DARRINGTON - FIR ST (Darrington High School),2019-05-04,4.0
DARRINGTON - FIR ST (Darrington High School),2019-05-05,4.2
DARRINGTON - FIR ST (Darrington High School),2019-05-06,3.7
DARRINGTON - FIR ST (Darrington High School),2019-05-07,3.4
DARRINGTON - FIR ST (Darrington High School),2019-05-08,3.9
DARRINGTON - FIR ST (Darrington High School),2019-05-09,1.5
DARRINGTON - FIR ST (Darrington High School),2019-05-10,2.6
DARRINGTON - FIR ST (Darrington High School),2019-05-11,5.1
DARRINGTON - FIR ST (Darrington High School),2019-05-12,5.2
DARRINGTON - FIR ST (Darrington High School),2019-05-13,7.7
DARRINGTON - FIR ST (Darrington High School),2019-05-14,4.3
DARRINGTON - FIR ST (Darrington High School),2019-05-15,-1.2
DARRINGTON - FIR ST (Darrington High School),2019-05-16,1.5
DARRINGTON - FIR ST (Darrington High School),2019-05-17,0.2
DARRINGTON - FIR ST (Darrington High School),2019-05-18,1.0
DARRINGTON - FIR ST (Darrington High School),2019-05-19,2.2
DARRINGTON - FIR ST (Darrington High School),2019-05-20,1.5
DARRINGTON - FIR ST (Darrington High School),2019-05-21,2.2
DARRINGTON - FIR ST (Darrington High School),2019-05-22,4.8
DARRINGTON - FIR ST (Darrington High School),2019-05-23,2.5
DARRINGTON - FIR ST (Darrington High School),2019-05-24,2.4
DARRINGTON - FIR ST (Darrington High School),2019-05-25,2.3
DARRINGTON - FIR ST (Darrington High School),2019-05-26,0.2
DARRINGTON - FIR ST (Darrington High School),2019-05-27,2.2
DARRINGTON - FIR ST (Darrington High School),2019-05-28,6.5
DARRINGTON - FIR ST (Darrington High School),2019-05-29,7.2
DARRINGTON - FIR ST (Darrington High School),2019-05-30,7.7
DARRINGTON - FIR ST (Darrington High School),2019-05-31,7.1
DARRINGTON - FIR ST (Darrington High School),2019-06-01,4.3
DARRINGTON - FIR ST (Darrington High School),2019-06-02,4.3
DARRINGTON - FIR ST (Darrington High School),2019-06-03,2.3
DARRINGTON - FIR ST (Darrington High School),2019-06-04,4.3
DARRINGTON - FIR ST (Darrington High School),2019-06-05,2.9
DARRINGTON - FIR ST (Darrington High School),2019-06-06,0.9
DARRINGTON - FIR ST (Darrington High School),2019-06-07,0.2
DARRINGTON - FIR ST (Darrington High School),2019-06-08,2.1
DARRINGTON - FIR ST (Darrington High School),2019-06-09,2.1
DARRINGTON - FIR ST (Darrington High School),2019-06-10,1.7
DARRINGTON - FIR ST (Darrington High School),2019-06-11,1.3
DARRINGTON - FIR ST (Darrington High School),2019-06-12,2.2
DARRINGTON - FIR ST (Darrington High School),2019-06-13,4.0
DARRINGTON - FIR ST (Darrington High School),2019-06-14,3.0
DARRINGTON - FIR ST (Darrington High School),2019-06-15,4.4
DARRINGTON - FIR ST (Darrington High School),2019-06-16,2.9
DARRINGTON - FIR ST (Darrington High School),2019-06-17,0.7
DARRINGTON - FIR ST (Darrington High School),2019-06-18,0.2
DARRINGTON - FIR ST (Darrington High School),2019-06-19,2.6
DARRINGTON - FIR ST (Darrington High School),2019-06-20,2.6
DARRINGTON - FIR ST (Darrington High School),2019-06-21,4.0
DARRINGTON - FIR ST (Darrington High School),2019-06-22,5.2
DARRINGTON - FIR ST (Darrington High School),2019-06-23,2.0
DARRINGTON - FIR ST (Darrington High School),2019-06-24,0.7
DARRINGTON - FIR ST (Darrington High School),2019-06-25,1.2
DARRINGTON - FIR ST (Darrington High School),2019-06-26,0.6
DARRINGTON - FIR ST (Darrington High School),2019-06-27,0.9
DARRINGTON - FIR ST (Darrington High School),2019-06-28,1.5
DARRINGTON - FIR ST (Darrington High School),2019-06-29,2.0
DARRINGTON - FIR ST (Darrington High School),2019-06-30,2.3
DARRINGTON - FIR ST (Darrington High School),2019-07-01,1.5
DARRINGTON - FIR ST (Darrington High School),2019-07-02,1.6
DARRINGTON - FIR ST (Darrington High School),2019-07-03,0.8
DARRINGTON - FIR ST (Darrington High School),2019-07-04,12.5
DARRINGTON - FIR ST (Darrington High School),2019-07-05,11.5
DARRINGTON - FIR ST (Darrington High School),2019-07-06,4.7
DARRINGTON - FIR ST (Darrington High School),2019-07-07,3.1
DARRINGTON - FIR ST (Darrington High School),2019-07-08,3.1
DARRINGTON - FIR ST (Darrington High School),2019-07-09,3.7
DARRINGTON - FIR ST (Darrington High School),2019-07-10,0.7
DARRINGTON - FIR ST (Darrington High School),2019-07-11,0.3
DARRINGTON - FIR ST (Darrington High School),2019-07-12,1.5
DARRINGTON - FIR ST (Darrington High School),2019-07-13,2.2
DARRINGTON - FIR ST (Darrington High School),2019-07-14,1.5
DARRINGTON - FIR ST (Darrington High School),2019-07-15,1.7
DARRINGTON - FIR ST (Darrington High School),2019-07-16,2.0
DARRINGTON - FIR ST (Darrington High School),2019-07-17,-0.1
DARRINGTON - FIR ST (Darrington High School),2019-07-18,1.7
DARRINGTON - FIR ST (Darrington High School),2019-07-19,1.5
DARRINGTON - FIR ST (Darrington High School),2019-07-20,2.0
DARRINGTON - FIR ST (Darrington High School),2019-07-21,2.0
DARRINGTON - FIR ST (Darrington High School),2019-07-22,3.8
DARRINGTON - FIR ST (Darrington High School),2019-07-23,2.1
DARRINGTON - FIR ST (Darrington High School),2019-07-24,-0.4
DARRINGTON - FIR ST (Darrington High School),2019-07-25,1.0
DARRINGTON - FIR ST (Darrington High School),2019-07-26,2.1
DARRINGTON - FIR ST (Darrington High School),2019-07-27,1.3
DARRINGTON - FIR ST (Darrington High School),2019-07-28,1.8
DARRINGTON - FIR ST (Darrington High School),2019-07-29,2.4
DARRINGTON - FIR ST (Darrington High School),2019-07-30,3.7
DARRINGTON - FIR ST (Darrington High School),2019-07-31,2.8
DARRINGTON - FIR ST (Darrington High School),2019-08-01,2.1
DARRINGTON - FIR ST (Darrington High School),2019-08-02,0.8
DARRINGTON - FIR ST (Darrington High School),2019-08-03,3.7
DARRINGTON - FIR ST (Darrington High School),2019-08-04,5.7
DARRINGTON - FIR ST (Darrington High School),2019-08-05,6.5
DARRINGTON - FIR ST (Darrington High School),2019-08-06,7.0
DARRINGTON - FIR ST (Darrington High School),2019-08-07,5.3
DARRINGTON - FIR ST (Darrington High School),2019-08-08,3.5
DARRINGTON - FIR ST (Darrington High School),2019-08-09,2.6
DARRINGTON - FIR ST (Darrington High School),2019-08-10,2.0
DARRINGTON - FIR ST (Darrington High School),2019-08-11,2.2
DARRINGTON - FIR ST (Darrington High School),2019-08-12,0.9
DARRINGTON - FIR ST (Darrington High School),2019-08-13,2.1
DARRINGTON - FIR ST (Darrington High School),2019-08-14,3.2
DARRINGTON - FIR ST (Darrington High School),2019-08-15,3.0
DARRINGTON - FIR ST (Darrington High School),2019-08-16,3.7
DARRINGTON - FIR ST (Darrington High School),2019-08-17,4.5
DARRINGTON - FIR ST (Darrington High School),2019-08-18,6.0
DARRINGTON - FIR ST (Darrington High School),2019-08-19,3.7
DARRINGTON - FIR ST (Darrington High School),2019-08-20,2.9
DARRINGTON - FIR ST (Darrington High School),2019-08-21,2.0
DARRINGTON - FIR ST (Darrington High School),2019-08-22,4.2
DARRINGTON - FIR ST (Darrington High School),2019-08-23,3.0
DARRINGTON - FIR ST (Darrington High School),2019-08-24,4.0
DARRINGTON - FIR ST (Darrington High School),2019-08-25,2.0
DARRINGTON - FIR ST (Darrington High School),2019-08-26,1.5
DARRINGTON - FIR ST (Darrington High School),2019-08-27,2.3
DARRINGTON - FIR ST (Darrington High School),2019-08-28,2.7
DARRINGTON - FIR ST (Darrington High School),2019-08-29,4.0
DARRINGTON - FIR ST (Darrington High School),2019-08-30,2.8
DARRINGTON - FIR ST (Darrington High School),2019-08-31,1.7
DARRINGTON - FIR ST (Darrington High School),2019-09-01,3.0
DARRINGTON - FIR ST (Darrington High School),2019-09-02,2.6
DARRINGTON - FIR ST (Darrington High School),2019-09-03,2.6
DARRINGTON - FIR ST (Darrington High School),2019-09-04,1.4
DARRINGTON - FIR ST (Darrington High School),2019-09-05,1.7
DARRINGTON - FIR ST (Darrington High School),2019-09-06,5.1
DARRINGTON - FIR ST (Darrington High School),2019-09-07,3.5
DARRINGTON - FIR ST (Darrington High School),2019-09-08,-0.1
DARRINGTON - FIR ST (Darrington High School),2019-09-09,-1.3
DARRINGTON - FIR ST (Darrington High School),2019-09-10,-0.2
DARRINGTON - FIR ST (Darrington High School),2019-09-11,2.2
DARRINGTON - FIR ST (Darrington High School),2019-09-12,1.5
DARRINGTON - FIR ST (Darrington High School),2019-09-13,0.1
DARRINGTON - FIR ST (Darrington High School),2019-09-14,-0.5
DARRINGTON - FIR ST (Darrington High School),2019-09-15,-0.3
DARRINGTON - FIR ST (Darrington High School),2019-09-16,-1.3
DARRINGTON - FIR ST (Darrington High School),2019-09-17,0.3
DARRINGTON - FIR ST (Darrington High School),2019-09-18,0.4
DARRINGTON - FIR ST (Darrington High School),2019-09-19,0.1
DARRINGTON - FIR ST (Darrington High School),2019-09-20,1.6
DARRINGTON - FIR ST (Darrington High School),2019-09-21,3.0
DARRINGTON - FIR ST (Darrington High School),2019-09-22,1.6
DARRINGTON - FIR ST (Darrington High School),2019-09-23,1.3
DARRINGTON - FIR ST (Darrington High School),2019-09-24,1.5
DARRINGTON - FIR ST (Darrington High School),2019-09-25,3.2
DARRINGTON - FIR ST (Darrington High School),2019-09-26,-0.1
DARRINGTON - FIR ST (Darrington High School),2019-09-27,0.9
DARRINGTON - FIR ST (Darrington High School),2019-09-28,0.0
DARRINGTON - FIR ST (Darrington High School),2019-09-29,0.7
DARRINGTON - FIR ST (Darrington High School),2019-09-30,1.1
DARRINGTON - FIR ST (Darrington High School),2019-10-01,3.0
DARRINGTON - FIR ST (Darrington High School),2019-10-02,3.4
DARRINGTON - FIR ST (Darrington High School),2019-10-03,2.7
DARRINGTON - FIR ST (Darrington High School),2019-10-04,1.9
DARRINGTON - FIR ST (Darrington High School),2019-10-05,1.2
DARRINGTON - FIR ST (Darrington High School),2019-10-06,0.8
DARRINGTON - FIR ST (Darrington High School),2019-10-08,2.0
DARRINGTON - FIR ST (Darrington High School),2019-10-09,3.5
DARRINGTON - FIR ST (Darrington High School),2019-10-10,3.6
DARRINGTON - FIR ST (Darrington High School),2019-10-16,2.6
DARRINGTON - FIR ST (Darrington High School),2019-10-17,1.1
DARRINGTON - FIR ST (Darrington High School),2019-10-18,-0.7
DARRINGTON - FIR ST (Darrington High School),2019-10-19,2.1
DARRINGTON - FIR ST (Darrington High School),2019-10-20,3.7
DARRINGTON - FIR ST (Darrington High School),2019-10-21,3.7
DARRINGTON - FIR ST (Darrington High School),2019-10-22,5.1
DARRINGTON - FIR ST (Darrington High School),2019-10-23,2.2
DARRINGTON - FIR ST (Darrington High School),2019-10-24,5.1
DARRINGTON - FIR ST (Darrington High School),2019-10-25,5.2
DARRINGTON - FIR ST (Darrington High School),2019-10-26,4.7
DARRINGTON - FIR ST (Darrington High School),2019-10-27,2.8
DARRINGTON - FIR ST (Darrington High School),2019-10-28,9.4
DARRINGTON - FIR ST (Darrington High School),2019-10-29,4.5
DARRINGTON - FIR ST (Darrington High School),2019-10-30,7.7
DARRINGTON - FIR ST (Darrington High School),2019-10-31,15.9
DARRINGTON - FIR ST (Darrington High School),2019-11-01,5.0
DARRINGTON - FIR ST (Darrington High School),2019-11-02,13.4
DARRINGTON - FIR ST (Darrington High School),2019-11-03,19.4
DARRINGTON - FIR ST (Darrington High School),2019-11-04,23.4
DARRINGTON - FIR ST (Darrington High School),2019-11-05,19.6
DARRINGTON - FIR ST (Darrington High School),2019-11-06,11.2
DARRINGTON - FIR ST (Darrington High School),2019-11-07,13.1
DARRINGTON - FIR ST (Darrington High School),2019-11-08,12.0
DARRINGTON - FIR ST (Darrington High School),2019-11-09,11.0
DARRINGTON - FIR ST (Darrington High School),2019-11-10,11.2
DARRINGTON - FIR ST (Darrington High School),2019-11-11,10.4
DARRINGTON - FIR ST (Darrington High School),2019-11-12,9.2
DARRINGTON - FIR ST (Darrington High School),2019-11-13,3.0
DARRINGTON - FIR ST (Darrington High School),2019-11-14,9.0
DARRINGTON - FIR ST (Darrington High School),2019-11-15,5.8
DARRINGTON - FIR ST (Darrington High School),2019-11-16,11.6
DARRINGTON - FIR ST (Darrington High School),2019-11-17,3.6
DARRINGTON - FIR ST (Darrington High School),2019-11-18,4.1
DARRINGTON - FIR ST (Darrington High School),2019-11-19,5.9
DARRINGTON - FIR ST (Darrington High School),2019-11-20,3.2
DARRINGTON - FIR ST (Darrington High School),2019-11-21,14.2
DARRINGTON - FIR ST (Darrington High School),2019-11-22,21.0
DARRINGTON - FIR ST (Darrington High School),2019-11-23,18.0
DARRINGTON - FIR ST (Darrington High School),2019-11-24,4.1
DARRINGTON - FIR ST (Darrington High School),2019-11-25,2.3
DARRINGTON - FIR ST (Darrington High School),2019-11-26,10.8
DARRINGTON - FIR ST (Darrington High School),2019-11-27,12.7
DARRINGTON - FIR ST (Darrington High School),2019-11-28,12.2
DARRINGTON - FIR ST (Darrington High School),2019-11-29,14.0
DARRINGTON - FIR ST (Darrington High School),2019-11-30,27.0
DARRINGTON - FIR ST (Darrington High School),2019-12-01,15.7
DARRINGTON - FIR ST (Darrington High School),2019-12-02,14.8
DARRINGTON - FIR ST (Darrington High School),2019-12-03,21.9
DARRINGTON - FIR ST (Darrington High School),2019-12-04,11.7
DARRINGTON - FIR ST (Darrington High School),2019-12-05,6.0
DARRINGTON - FIR ST (Darrington High School),2019-12-06,9.1
DARRINGTON - FIR ST (Darrington High School),2019-12-07,6.8
DARRINGTON - FIR ST (Darrington High School),2019-12-08,9.8
DARRINGTON - FIR ST (Darrington High School),2019-12-09,2.7
DARRINGTON - FIR ST (Darrington High School),2019-12-10,20.5
DARRINGTON - FIR ST (Darrington High School),2019-12-11,18.3
DARRINGTON - FIR ST (Darrington High School),2019-12-12,2.7
DARRINGTON - FIR ST (Darrington High School),2019-12-13,3.4
DARRINGTON - FIR ST (Darrington High School),2019-12-14,5.2
DARRINGTON - FIR ST (Darrington High School),2019-12-15,8.8
DARRINGTON - FIR ST (Darrington High School),2019-12-16,12.3
DARRINGTON - FIR ST (Darrington High School),2019-12-17,15.9
DARRINGTON - FIR ST (Darrington High School),2019-12-18,14.2
DARRINGTON - FIR ST (Darrington High School),2019-12-19,4.3
DARRINGTON - FIR ST (Darrington High School),2019-12-20,4.7
DARRINGTON - FIR ST (Darrington High School),2019-12-21,5.8
DARRINGTON - FIR ST (Darrington High School),2019-12-22,4.0
DARRINGTON - FIR ST (Darrington High School),2019-12-23,6.1
DARRINGTON - FIR ST (Darrington High School),2019-12-24,6.3
DARRINGTON - FIR ST (Darrington High School),2019-12-25,19.4
DARRINGTON - FIR ST (Darrington High School),2019-12-26,30.1
DARRINGTON - FIR ST (Darrington High School),2019-12-27,13.9
DARRINGTON - FIR ST (Darrington High School),2019-12-28,20.0
DARRINGTON - FIR ST (Darrington High School),2019-12-29,13.0
DARRINGTON - FIR ST (Darrington High School),2019-12-30,16.6
DARRINGTON - FIR ST (Darrington High School),2019-12-31,7.7
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-01,40.8
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-02,8.6
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-03,-0.4
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-04,3.6
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-05,10.0
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-06,3.8
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-07,7.0
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-08,7.5
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-09,4.3
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-10,3.8
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-11,16.2
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-12,19.3
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-13,24.7
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-14,27.4
MARYSVILLE - 7TH AVE (Marysville Junior High),2019-01-15,28.0
