,ride_id,taxi_id,driver_id,pickup_datetime,payment_type,tip,tolls,total_fare
25737,25738,2013000017,2013000017,1578394760,CARD,8.0,0.0,26.0
25738,25739,2013000043,2013000043,1578394780,CASH,9.0,0.0,29.0
25739,25740,2013000170,2013000170,1578394800,CARD,8.0,2.0,29.0
25740,25741,2013000196,2013000196,1578394820,CASH,9.0,0.0,28.0
25741,25742,2013000119,2013000119,1578394840,CARD,42.0,0.0,150.0
25742,25743,2013000145,2013000145,1578394860,CASH,5.0,0.0,14.0
25743,25744,2013000055,2013000055,1578394880,CARD,7.0,0.0,23.0
25744,25745,2013000081,2013000081,1578394900,CASH,1.0,0.0,29.0
25745,25746,2013000004,2013000004,1578394920,CARD,7.0,0.0,22.0
25746,25747,2013000029,2013000029,1578394940,CASH,10.0,0.0,32.0
25747,25748,2013000157,2013000157,1578394960,CARD,7.0,0.0,23.0
25748,25749,2013000183,2013000183,1578394980,CASH,10.0,0.0,32.0
25749,25750,2013000106,2013000106,1578395000,CARD,12.0,1.0,40.0
25750,25751,2013000132,2013000132,1578395020,CASH,2.0,0.0,103.0
25751,25752,2013000059,2013000059,1578395040,CARD,26.0,0.0,91.0
25752,25753,2013000085,2013000085,1578395060,CASH,3.0,0.0,6.0
25753,25754,2013000008,2013000008,1578395080,CARD,7.0,0.0,22.0
25754,25755,2013000034,2013000034,1578395100,CASH,0.0,0.0,37.0
25755,25756,2013000162,2013000162,1578395120,CARD,7.0,0.0,21.0
25756,25757,2013000187,2013000187,1578395140,CASH,34.0,0.0,122.0
25757,25758,2013000111,2013000111,1578395160,CARD,8.0,0.0,25.0
25758,25759,2013000136,2013000136,1578395180,CASH,9.0,0.0,30.0
25759,25760,2013000081,2013000081,1578395200,CARD,3.0,2.0,8.0
25760,25761,2013000107,2013000107,1578395220,CASH,13.0,0.0,43.0
25761,25762,2013000030,2013000030,1578395240,CARD,9.0,0.0,30.0
25762,25763,2013000056,2013000056,1578395260,CASH,8.0,0.0,25.0
25763,25764,2013000184,2013000184,1578395280,CARD,9.0,0.0,30.0
25764,25765,2013000009,2013000009,1578395300,CASH,7.0,0.0,23.0
25765,25766,2013000133,2013000133,1578395320,CARD,41.0,0.0,146.0
25766,25767,2013000158,2013000158,1578395340,CASH,6.0,0.0,20.0
25767,25768,2013000086,2013000086,1578395360,CARD,0.0,0.0,102.0
25768,25769,2013000111,2013000111,1578395380,CASH,7.0,0.0,22.0
25769,25770,2013000035,2013000035,1578395400,CARD,2.0,2.0,59.0
25770,25771,2013000060,2013000060,1578395420,CASH,0.0,0.0,21.0
25771,25772,2013000188,2013000188,1578395440,CARD,0.0,0.0,73.0
25772,25773,2013000014,2013000014,1578395460,CASH,14.0,0.0,48.0
25773,25774,2013000137,2013000137,1578395480,CARD,10.0,0.0,33.0
25774,25775,2013000162,2013000162,1578395500,CASH,7.0,0.0,22.0
25775,25776,2013000073,2013000073,1578395520,CARD,42.0,0.0,152.0
25776,25777,2013000098,2013000098,1578395540,CASH,5.0,0.0,15.0
25777,25778,2013000022,2013000022,1578395560,CARD,5.0,0.0,15.0
25778,25779,2013000047,2013000047,1578395580,CASH,31.0,0.0,109.0
25779,25780,2013000175,2013000175,1578395600,CARD,4.0,2.0,14.0
25780,25781,2013000000,2013000000,1578395620,CASH,0.0,0.0,53.0
25781,25782,2013000124,2013000124,1578395640,CARD,9.0,0.0,28.0
25782,25783,2013000149,2013000149,1578395660,CASH,8.0,0.0,26.0
25783,25784,2013000077,2013000077,1578395680,CARD,9.0,0.0,29.0
25784,25785,2013000103,2013000103,1578395700,CASH,8.0,0.0,26.0
25785,25786,2013000026,2013000026,1578395720,CARD,42.0,0.0,151.0
25786,25787,2013000051,2013000051,1578395740,CASH,6.0,0.0,17.0
25787,25788,2013000179,2013000179,1578395760,CARD,42.0,0.0,149.0
25788,25789,2013000005,2013000005,1578395780,CASH,6.0,0.0,19.0
25789,25790,2013000128,2013000128,1578395800,CARD,4.0,2.0,12.0
25790,25791,2013000154,2013000154,1578395820,CASH,14.0,0.0,47.0
25791,25792,2013000099,2013000099,1578395840,CARD,4.0,0.0,10.0
25792,25793,2013000125,2013000125,1578395860,CASH,8.0,0.0,26.0
25793,25794,2013000048,2013000048,1578395880,CARD,22.0,0.0,77.0
25794,25795,2013000073,2013000073,1578395900,CASH,39.0,0.0,139.0
25795,25796,2013000001,2013000001,1578395920,CARD,17.0,0.0,60.0
25796,25797,2013000027,2013000027,1578395940,CASH,41.0,0.0,146.0
25797,25798,2013000150,2013000150,1578395960,CARD,9.0,0.0,28.0
25798,25799,2013000176,2013000176,1578395980,CASH,5.0,0.0,15.0
25799,25800,2013000103,2013000103,1578396000,CARD,8.0,2.0,28.0
25800,25801,2013000129,2013000129,1578396020,CASH,4.0,0.0,12.0
25801,25802,2013000052,2013000052,1578396040,CARD,4.0,0.0,12.0
25802,25803,2013000078,2013000078,1578396060,CASH,8.0,0.0,26.0
25803,25804,2013000006,2013000006,1578396080,CARD,5.0,0.0,14.0
25804,25805,2013000031,2013000031,1578396100,CASH,9.0,0.0,28.0
25805,25806,2013000155,2013000155,1578396120,CARD,3.0,0.0,6.0
25806,25807,2013000180,2013000180,1578396140,CASH,41.0,0.0,148.0
25807,25808,2013000090,2013000090,1578396160,CARD,10.0,0.0,32.0
25808,25809,2013000116,2013000116,1578396180,CASH,7.0,0.0,21.0
25809,25810,2013000039,2013000039,1578396200,CARD,1.0,2.0,103.0
25810,25811,2013000065,2013000065,1578396220,CASH,7.0,0.0,22.0
25811,25812,2013000192,2013000192,1578396240,CARD,2.0,0.0,99.0
25812,25813,2013000018,2013000018,1578396260,CASH,7.0,0.0,23.0
25813,25814,2013000141,2013000141,1578396280,CARD,13.0,0.0,44.0
25814,25815,2013000167,2013000167,1578396300,CASH,26.0,0.0,92.0
25815,25816,2013000095,2013000095,1578396320,CARD,16.0,0.0,54.0
25816,25817,2013000120,2013000120,1578396340,CASH,34.0,0.0,122.0
25817,25818,2013000044,2013000044,1578396360,CARD,9.0,0.0,30.0
25818,25819,2013000069,2013000069,1578396380,CASH,6.0,0.0,19.0
25819,25820,2013000197,2013000197,1578396400,CARD,9.0,2.0,31.0
25820,25821,2013000022,2013000022,1578396420,CASH,6.0,0.0,17.0
25821,25822,2013000146,2013000146,1578396440,CARD,3.0,0.0,7.0
25822,25823,2013000171,2013000171,1578396460,CASH,8.0,0.0,25.0
25823,25824,2013000117,2013000117,1578396480,CARD,7.0,0.0,22.0
25824,25825,2013000142,2013000142,1578396500,CASH,1.0,0.0,56.0
25825,25826,2013000066,2013000066,1578396520,CARD,6.0,0.0,19.0
25826,25827,2013000091,2013000091,1578396540,CASH,9.0,0.0,30.0
25827,25828,2013000019,2013000019,1578396560,CARD,7.0,0.0,21.0
25828,25829,2013000044,2013000044,1578396580,CASH,16.0,0.0,56.0
25829,25830,2013000168,2013000168,1578396600,CARD,3.0,1.0,9.0
25830,25831,2013000193,2013000193,1578396620,CASH,39.0,0.0,140.0
25831,25832,2013000121,2013000121,1578396640,CARD,16.0,0.0,54.0
25832,25833,2013000147,2013000147,1578396660,CASH,0.0,0.0,98.0
25833,25834,2013000070,2013000070,1578396680,CARD,7.0,0.0,21.0
25834,25835,2013000095,2013000095,1578396700,CASH,25.0,0.0,87.0
25835,25836,2013000023,2013000023,1578396720,CARD,6.0,0.0,19.0
25836,25837,2013000049,2013000049,1578396740,CASH,8.0,0.0,26.0
25837,25838,2013000172,2013000172,1578396760,CARD,7.0,0.0,22.0
25838,25839,2013000198,2013000198,1578396780,CASH,9.0,0.0,30.0
25839,25840,2013000108,2013000108,1578396800,CARD,23.0,1.0,83.0
25840,25841,2013000133,2013000133,1578396820,CASH,41.0,0.0,147.0
25841,25842,2013000057,2013000057,1578396840,CARD,8.0,0.0,26.0
25842,25843,2013000082,2013000082,1578396860,CASH,4.0,0.0,10.0
25843,25844,2013000010,2013000010,1578396880,CARD,8.0,0.0,25.0
25844,25845,2013000036,2013000036,1578396900,CASH,3.0,0.0,7.0
25845,25846,2013000159,2013000159,1578396920,CARD,5.0,0.0,16.0
25846,25847,2013000184,2013000184,1578396940,CASH,9.0,0.0,29.0
25847,25848,2013000112,2013000112,1578396960,CARD,6.0,0.0,18.0
25848,25849,2013000138,2013000138,1578396980,CASH,9.0,0.0,29.0
25849,25850,2013000061,2013000061,1578397000,CARD,7.0,1.0,24.0
25850,25851,2013000087,2013000087,1578397020,CASH,41.0,0.0,146.0
25851,25852,2013000014,2013000014,1578397040,CARD,22.0,0.0,77.0
25852,25853,2013000040,2013000040,1578397060,CASH,40.0,0.0,143.0
25853,25854,2013000163,2013000163,1578397080,CARD,7.0,0.0,23.0
25854,25855,2013000189,2013000189,1578397100,CASH,2.0,0.0,63.0
25855,25856,2013000193,2013000193,1578397120,CARD,8.0,0.0,25.0
25856,25857,2013000019,2013000019,1578397140,CASH,2.0,0.0,75.0
25857,25858,2013000142,2013000142,1578397160,CARD,8.0,0.0,25.0
25858,25859,2013000168,2013000168,1578397180,CASH,10.0,0.0,33.0
25859,25860,2013000096,2013000096,1578397200,CARD,8.0,2.0,28.0
25860,25861,2013000121,2013000121,1578397220,CASH,10.0,0.0,32.0
25861,25862,2013000045,2013000045,1578397240,CARD,25.0,0.0,87.0
25862,25863,2013000070,2013000070,1578397260,CASH,4.0,0.0,10.0
25863,25864,2013000198,2013000198,1578397280,CARD,37.0,0.0,133.0
25864,25865,2013000023,2013000023,1578397300,CASH,4.0,0.0,12.0
25865,25866,2013000147,2013000147,1578397320,CARD,7.0,0.0,23.0
25866,25867,2013000172,2013000172,1578397340,CASH,1.0,0.0,9.0
25867,25868,2013000100,2013000100,1578397360,CARD,7.0,0.0,22.0
25868,25869,2013000126,2013000126,1578397380,CASH,18.0,0.0,62.0
25869,25870,2013000049,2013000049,1578397400,CARD,8.0,2.0,28.0
25870,25871,2013000074,2013000074,1578397420,CASH,9.0,0.0,30.0
25871,25872,2013000185,2013000185,1578397440,CARD,12.0,0.0,40.0
25872,25873,2013000010,2013000010,1578397460,CASH,0.0,0.0,111.0
25873,25874,2013000134,2013000134,1578397480,CARD,8.0,0.0,27.0
25874,25875,2013000159,2013000159,1578397500,CASH,5.0,0.0,15.0
25875,25876,2013000087,2013000087,1578397520,CARD,8.0,0.0,26.0
25876,25877,2013000112,2013000112,1578397540,CASH,4.0,0.0,12.0
25877,25878,2013000036,2013000036,1578397560,CARD,7.0,0.0,23.0
25878,25879,2013000061,2013000061,1578397580,CASH,9.0,0.0,30.0
25879,25880,2013000189,2013000189,1578397600,CARD,8.0,2.0,27.0
25880,25881,2013000015,2013000015,1578397620,CASH,10.0,0.0,32.0
25881,25882,2013000138,2013000138,1578397640,CARD,13.0,0.0,44.0
25882,25883,2013000163,2013000163,1578397660,CASH,2.0,0.0,109.0
25883,25884,2013000091,2013000091,1578397680,CARD,5.0,0.0,14.0
25884,25885,2013000117,2013000117,1578397700,CASH,3.0,0.0,7.0
25885,25886,2013000040,2013000040,1578397720,CARD,8.0,0.0,26.0
25886,25887,2013000066,2013000066,1578397740,CASH,3.0,0.0,8.0
25887,25888,2013000011,2013000011,1578397760,CARD,44.0,0.0,158.0
25888,25889,2013000037,2013000037,1578397780,CASH,6.0,0.0,19.0
25889,25890,2013000160,2013000160,1578397800,CARD,6.0,2.0,19.0
25890,25891,2013000185,2013000185,1578397820,CASH,16.0,0.0,56.0
25891,25892,2013000113,2013000113,1578397840,CARD,5.0,0.0,15.0
25892,25893,2013000139,2013000139,1578397860,CASH,28.0,0.0,98.0
25893,25894,2013000062,2013000062,1578397880,CARD,9.0,0.0,29.0
25894,25895,2013000088,2013000088,1578397900,CASH,8.0,0.0,27.0
25895,25896,2013000015,2013000015,1578397920,CARD,9.0,0.0,30.0
25896,25897,2013000041,2013000041,1578397940,CASH,8.0,0.0,26.0
25897,25898,2013000164,2013000164,1578397960,CARD,43.0,0.0,155.0
25898,25899,2013000190,2013000190,1578397980,CASH,7.0,0.0,21.0
25899,25900,2013000118,2013000118,1578398000,CARD,0.0,2.0,111.0
25900,25901,2013000143,2013000143,1578398020,CASH,7.0,0.0,22.0
25901,25902,2013000067,2013000067,1578398040,CARD,4.0,0.0,12.0
25902,25903,2013000092,2013000092,1578398060,CASH,25.0,0.0,87.0
25903,25904,2013000002,2013000002,1578398080,CARD,8.0,0.0,27.0
25904,25905,2013000028,2013000028,1578398100,CASH,9.0,0.0,30.0
25905,25906,2013000151,2013000151,1578398120,CARD,43.0,0.0,154.0
25906,25907,2013000177,2013000177,1578398140,CASH,5.0,0.0,15.0
25907,25908,2013000104,2013000104,1578398160,CARD,45.0,0.0,160.0
25908,25909,2013000130,2013000130,1578398180,CASH,6.0,0.0,17.0
25909,25910,2013000053,2013000053,1578398200,CARD,7.0,2.0,23.0
25910,25911,2013000079,2013000079,1578398220,CASH,11.0,0.0,36.0
25911,25912,2013000007,2013000007,1578398240,CARD,6.0,0.0,19.0
25912,25913,2013000032,2013000032,1578398260,CASH,11.0,0.0,37.0
25913,25914,2013000156,2013000156,1578398280,CARD,9.0,0.0,28.0
25914,25915,2013000181,2013000181,1578398300,CASH,9.0,0.0,29.0
25915,25916,2013000109,2013000109,1578398320,CARD,9.0,0.0,29.0
25916,25917,2013000134,2013000134,1578398340,CASH,9.0,0.0,28.0
25917,25918,2013000058,2013000058,1578398360,CARD,45.0,0.0,161.0
25918,25919,2013000083,2013000083,1578398380,CASH,6.0,0.0,18.0
25919,25920,2013000029,2013000029,1578398400,CARD,9.0,2.0,32.0
25920,25921,2013000054,2013000054,1578398420,CASH,7.0,0.0,22.0
25921,25922,2013000178,2013000178,1578398440,CARD,3.0,0.0,8.0
25922,25923,2013000003,2013000003,1578398460,CASH,8.0,0.0,25.0
25923,25924,2013000131,2013000131,1578398480,CARD,4.0,0.0,11.0
25924,25925,2013000156,2013000156,1578398500,CASH,8.0,0.0,26.0
25925,25926,2013000080,2013000080,1578398520,CARD,19.0,0.0,65.0
25926,25927,2013000105,2013000105,1578398540,CASH,36.0,0.0,129.0
25927,25928,2013000033,2013000033,1578398560,CARD,19.0,0.0,67.0
25928,25929,2013000059,2013000059,1578398580,CASH,41.0,0.0,148.0
25929,25930,2013000182,2013000182,1578398600,CARD,9.0,2.0,32.0
25930,25931,2013000007,2013000007,1578398620,CASH,7.0,0.0,21.0
25931,25932,2013000135,2013000135,1578398640,CARD,9.0,0.0,29.0
25932,25933,2013000161,2013000161,1578398660,CASH,6.0,0.0,19.0
25933,25934,2013000084,2013000084,1578398680,CARD,5.0,0.0,13.0
25934,25935,2013000110,2013000110,1578398700,CASH,8.0,0.0,26.0
25935,25936,2013000020,2013000020,1578398720,CARD,3.0,0.0,8.0
25936,25937,2013000045,2013000045,1578398740,CASH,14.0,0.0,47.0
25937,25938,2013000169,2013000169,1578398760,CARD,9.0,0.0,30.0
25938,25939,2013000194,2013000194,1578398780,CASH,8.0,0.0,25.0
25939,25940,2013000122,2013000122,1578398800,CARD,10.0,2.0,34.0
25940,25941,2013000148,2013000148,1578398820,CASH,8.0,0.0,25.0
25941,25942,2013000071,2013000071,1578398840,CARD,1.0,0.0,107.0
25942,25943,2013000096,2013000096,1578398860,CASH,7.0,0.0,23.0
25943,25944,2013000024,2013000024,1578398880,CARD,2.0,0.0,104.0
25944,25945,2013000050,2013000050,1578398900,CASH,8.0,0.0,25.0
25945,25946,2013000173,2013000173,1578398920,CARD,2.0,0.0,5.0
25946,25947,2013000199,2013000199,1578398940,CASH,9.0,0.0,28.0
25947,25948,2013000126,2013000126,1578398960,CARD,1.0,0.0,123.0
25948,25949,2013000152,2013000152,1578398980,CASH,25.0,0.0,89.0
25949,25950,2013000075,2013000075,1578399000,CARD,10.0,2.0,34.0
25950,25951,2013000101,2013000101,1578399020,CASH,7.0,0.0,23.0
25951,25952,2013000046,2013000046,1578399040,CARD,15.0,0.0,51.0
25952,25953,2013000072,2013000072,1578399060,CASH,42.0,0.0,151.0
25953,25954,2013000195,2013000195,1578399080,CARD,8.0,0.0,26.0
25954,25955,2013000021,2013000021,1578399100,CASH,4.0,0.0,12.0
25955,25956,2013000148,2013000148,1578399120,CARD,8.0,0.0,25.0
25956,25957,2013000174,2013000174,1578399140,CASH,3.0,0.0,9.0
25957,25958,2013000097,2013000097,1578399160,CARD,6.0,0.0,19.0
25958,25959,2013000123,2013000123,1578399180,CASH,9.0,0.0,30.0
25959,25960,2013000051,2013000051,1578399200,CARD,7.0,2.0,23.0
25960,25961,2013000076,2013000076,1578399220,CASH,9.0,0.0,30.0
25961,25962,2013000000,2013000000,1578399240,CARD,13.0,0.0,44.0
25962,25963,2013000025,2013000025,1578399260,CASH,41.0,0.0,148.0
25963,25964,2013000153,2013000153,1578399280,CARD,11.0,0.0,37.0
25964,25965,2013000178,2013000178,1578399300,CASH,0.0,0.0,104.0
25965,25966,2013000102,2013000102,1578399320,CARD,8.0,0.0,25.0
25966,25967,2013000127,2013000127,1578399340,CASH,2.0,0.0,5.0
25967,25968,2013000037,2013000037,1578399360,CARD,5.0,0.0,15.0
25968,25969,2013000063,2013000063,1578399380,CASH,8.0,0.0,27.0
25969,25970,2013000186,2013000186,1578399400,CARD,28.0,2.0,100.0
25970,25971,2013000012,2013000012,1578399420,CASH,43.0,0.0,155.0
25971,25972,2013000140,2013000140,1578399440,CARD,4.0,0.0,11.0
25972,25973,2013000165,2013000165,1578399460,CASH,44.0,0.0,157.0
25973,25974,2013000089,2013000089,1578399480,CARD,9.0,0.0,28.0
25974,25975,2013000114,2013000114,1578399500,CASH,6.0,0.0,17.0
25975,25976,2013000042,2013000042,1578399520,CARD,8.0,0.0,27.0
25976,25977,2013000067,2013000067,1578399540,CASH,5.0,0.0,15.0
25977,25978,2013000191,2013000191,1578399560,CARD,6.0,0.0,17.0
25978,25979,2013000016,2013000016,1578399580,CASH,9.0,0.0,28.0
25979,25980,2013000144,2013000144,1578399600,CARD,6.0,2.0,20.0
25980,25981,2013000170,2013000170,1578399620,CASH,9.0,0.0,29.0
25981,25982,2013000093,2013000093,1578399640,CARD,12.0,0.0,40.0
25982,25983,2013000118,2013000118,1578399660,CASH,43.0,0.0,155.0
25983,25984,2013000123,2013000123,1578399680,CARD,12.0,0.0,42.0
25984,25985,2013000149,2013000149,1578399700,CASH,4.0,0.0,10.0
25985,25986,2013000072,2013000072,1578399720,CARD,9.0,0.0,29.0
25986,25987,2013000098,2013000098,1578399740,CASH,6.0,0.0,18.0
25987,25988,2013000025,2013000025,1578399760,CARD,9.0,0.0,28.0
25988,25989,2013000051,2013000051,1578399780,CASH,5.0,0.0,16.0
25989,25990,2013000174,2013000174,1578399800,CARD,8.0,2.0,28.0
25990,25991,2013000000,2013000000,1578399820,CASH,10.0,0.0,32.0
25991,25992,2013000127,2013000127,1578399840,CARD,8.0,0.0,27.0
25992,25993,2013000153,2013000153,1578399860,CASH,10.0,0.0,33.0
25993,25994,2013000076,2013000076,1578399880,CARD,20.0,0.0,70.0
25994,25995,2013000102,2013000102,1578399900,CASH,4.0,0.0,12.0
25995,25996,2013000030,2013000030,1578399920,CARD,21.0,0.0,74.0
25996,25997,2013000055,2013000055,1578399940,CASH,5.0,0.0,15.0
25997,25998,2013000179,2013000179,1578399960,CARD,8.0,0.0,27.0
25998,25999,2013000004,2013000004,1578399980,CASH,4.0,0.0,12.0
25999,26000,2013000114,2013000114,1578400000,CARD,8.0,2.0,26.0
26000,26001,2013000140,2013000140,1578400020,CASH,9.0,0.0,30.0
26001,26002,2013000063,2013000063,1578400040,CARD,13.0,0.0,44.0
26002,26003,2013000089,2013000089,1578400060,CASH,47.0,0.0,169.0
26003,26004,2013000016,2013000016,1578400080,CARD,6.0,0.0,19.0
26004,26005,2013000042,2013000042,1578400100,CASH,1.0,0.0,119.0
26005,26006,2013000165,2013000165,1578400120,CARD,9.0,0.0,30.0
26006,26007,2013000191,2013000191,1578400140,CASH,7.0,0.0,22.0
26007,26008,2013000119,2013000119,1578400160,CARD,9.0,0.0,29.0
26008,26009,2013000144,2013000144,1578400180,CASH,7.0,0.0,21.0
26009,26010,2013000068,2013000068,1578400200,CARD,8.0,2.0,27.0
26010,26011,2013000093,2013000093,1578400220,CASH,9.0,0.0,30.0
26011,26012,2013000021,2013000021,1578400240,CARD,8.0,0.0,26.0
26012,26013,2013000046,2013000046,1578400260,CASH,10.0,0.0,32.0
26013,26014,2013000170,2013000170,1578400280,CARD,15.0,0.0,52.0
26014,26015,2013000195,2013000195,1578400300,CASH,2.0,0.0,5.0
26015,26016,2013000141,2013000141,1578400320,CARD,9.0,0.0,29.0
26016,26017,2013000166,2013000166,1578400340,CASH,9.0,0.0,30.0
26017,26018,2013000090,2013000090,1578400360,CARD,48.0,0.0,172.0
26018,26019,2013000115,2013000115,1578400380,CASH,6.0,0.0,20.0
26019,26020,2013000043,2013000043,1578400400,CARD,47.0,2.0,172.0
26020,26021,2013000068,2013000068,1578400420,CASH,7.0,0.0,22.0
26021,26022,2013000192,2013000192,1578400440,CARD,7.0,0.0,23.0
26022,26023,2013000017,2013000017,1578400460,CASH,8.0,0.0,25.0
26023,26024,2013000145,2013000145,1578400480,CARD,7.0,0.0,22.0
26024,26025,2013000171,2013000171,1578400500,CASH,36.0,0.0,127.0
26025,26026,2013000094,2013000094,1578400520,CARD,9.0,0.0,29.0
26026,26027,2013000119,2013000119,1578400540,CASH,9.0,0.0,29.0
26027,26028,2013000047,2013000047,1578400560,CARD,9.0,0.0,30.0
26028,26029,2013000073,2013000073,1578400580,CASH,9.0,0.0,29.0
26029,26030,2013000196,2013000196,1578400600,CARD,46.0,2.0,168.0
26030,26031,2013000022,2013000022,1578400620,CASH,7.0,0.0,22.0
26031,26032,2013000132,2013000132,1578400640,CARD,8.0,0.0,26.0
26032,26033,2013000157,2013000157,1578400660,CASH,3.0,0.0,9.0
26033,26034,2013000081,2013000081,1578400680,CARD,8.0,0.0,27.0
26034,26035,2013000106,2013000106,1578400700,CASH,10.0,0.0,32.0
26035,26036,2013000034,2013000034,1578400720,CARD,9.0,0.0,28.0
26036,26037,2013000060,2013000060,1578400740,CASH,10.0,0.0,32.0
26037,26038,2013000183,2013000183,1578400760,CARD,40.0,0.0,144.0
26038,26039,2013000008,2013000008,1578400780,CASH,6.0,0.0,17.0
26039,26040,2013000136,2013000136,1578400800,CARD,47.0,1.0,169.0
26040,26041,2013000162,2013000162,1578400820,CASH,6.0,0.0,19.0
26041,26042,2013000085,2013000085,1578400840,CARD,8.0,0.0,25.0
26042,26043,2013000111,2013000111,1578400860,CASH,2.0,0.0,37.0
26043,26044,2013000038,2013000038,1578400880,CARD,8.0,0.0,24.0
26044,26045,2013000064,2013000064,1578400900,CASH,0.0,0.0,48.0
26045,26046,2013000187,2013000187,1578400920,CARD,9.0,0.0,29.0
26046,26047,2013000013,2013000013,1578400940,CASH,9.0,0.0,30.0
26047,26048,2013000158,2013000158,1578400960,CARD,4.0,0.0,12.0
26048,26049,2013000184,2013000184,1578400980,CASH,22.0,0.0,76.0
26049,26050,2013000107,2013000107,1578401000,CARD,10.0,2.0,34.0
26050,26051,2013000133,2013000133,1578401020,CASH,8.0,0.0,26.0
26051,26052,2013000060,2013000060,1578401040,CARD,15.0,0.0,51.0
26052,26053,2013000086,2013000086,1578401060,CASH,8.0,0.0,26.0
26053,26054,2013000009,2013000009,1578401080,CARD,4.0,0.0,10.0
26054,26055,2013000035,2013000035,1578401100,CASH,8.0,0.0,26.0
26055,26056,2013000163,2013000163,1578401120,CARD,4.0,0.0,12.0
26056,26057,2013000188,2013000188,1578401140,CASH,8.0,0.0,26.0
26057,26058,2013000112,2013000112,1578401160,CARD,3.0,0.0,8.0
26058,26059,2013000137,2013000137,1578401180,CASH,23.0,0.0,81.0
26059,26060,2013000065,2013000065,1578401200,CARD,2.0,2.0,30.0
26060,26061,2013000090,2013000090,1578401220,CASH,39.0,0.0,138.0
26061,26062,2013000014,2013000014,1578401240,CARD,10.0,0.0,32.0
26062,26063,2013000039,2013000039,1578401260,CASH,8.0,0.0,25.0
26063,26064,2013000149,2013000149,1578401280,CARD,0.0,0.0,116.0
26064,26065,2013000175,2013000175,1578401300,CASH,7.0,0.0,23.0
26065,26066,2013000098,2013000098,1578401320,CARD,6.0,0.0,19.0
26066,26067,2013000124,2013000124,1578401340,CASH,5.0,0.0,16.0
26067,26068,2013000052,2013000052,1578401360,CARD,6.0,0.0,18.0
26068,26069,2013000077,2013000077,1578401380,CASH,10.0,0.0,33.0
26069,26070,2013000001,2013000001,1578401400,CARD,9.0,2.0,32.0
26070,26071,2013000026,2013000026,1578401420,CASH,9.0,0.0,28.0
26071,26072,2013000154,2013000154,1578401440,CARD,9.0,0.0,31.0
26072,26073,2013000179,2013000179,1578401460,CASH,8.0,0.0,27.0
26073,26074,2013000103,2013000103,1578401480,CARD,1.0,0.0,114.0
26074,26075,2013000128,2013000128,1578401500,CASH,8.0,0.0,25.0
26075,26076,2013000056,2013000056,1578401520,CARD,3.0,0.0,6.0
26076,26077,2013000082,2013000082,1578401540,CASH,8.0,0.0,25.0
26077,26078,2013000005,2013000005,1578401560,CARD,5.0,0.0,15.0
26078,26079,2013000030,2013000030,1578401580,CASH,20.0,0.0,69.0
26079,26080,2013000176,2013000176,1578401600,CARD,6.0,2.0,21.0
26080,26081,2013000001,2013000001,1578401620,CASH,9.0,0.0,29.0
26081,26082,2013000125,2013000125,1578401640,CARD,35.0,0.0,125.0
26082,26083,2013000150,2013000150,1578401660,CASH,46.0,0.0,165.0
26083,26084,2013000078,2013000078,1578401680,CARD,25.0,0.0,87.0
26084,26085,2013000104,2013000104,1578401700,CASH,45.0,0.0,162.0
26085,26086,2013000027,2013000027,1578401720,CARD,9.0,0.0,29.0
26086,26087,2013000052,2013000052,1578401740,CASH,6.0,0.0,19.0
26087,26088,2013000180,2013000180,1578401760,CARD,9.0,0.0,28.0
26088,26089,2013000006,2013000006,1578401780,CASH,6.0,0.0,17.0
26089,26090,2013000129,2013000129,1578401800,CARD,7.0,2.0,23.0
26090,26091,2013000155,2013000155,1578401820,CASH,9.0,0.0,29.0
26091,26092,2013000082,2013000082,1578401840,CARD,7.0,0.0,22.0
26092,26093,2013000108,2013000108,1578401860,CASH,9.0,0.0,30.0
26093,26094,2013000031,2013000031,1578401880,CARD,37.0,0.0,131.0
26094,26095,2013000057,2013000057,1578401900,CASH,44.0,0.0,158.0
26095,26096,2013000167,2013000167,1578401920,CARD,9.0,0.0,30.0
26096,26097,2013000193,2013000193,1578401940,CASH,7.0,0.0,23.0
26097,26098,2013000116,2013000116,1578401960,CARD,5.0,0.0,15.0
26098,26099,2013000141,2013000141,1578401980,CASH,8.0,0.0,27.0
26099,26100,2013000069,2013000069,1578402000,CARD,6.0,2.0,19.0
26100,26101,2013000095,2013000095,1578402020,CASH,9.0,0.0,28.0
26101,26102,2013000018,2013000018,1578402040,CARD,1.0,0.0,45.0
26102,26103,2013000044,2013000044,1578402060,CASH,45.0,0.0,160.0
26103,26104,2013000171,2013000171,1578402080,CARD,27.0,0.0,95.0
26104,26105,2013000197,2013000197,1578402100,CASH,46.0,0.0,165.0
26105,26106,2013000120,2013000120,1578402120,CARD,9.0,0.0,30.0
26106,26107,2013000146,2013000146,1578402140,CASH,7.0,0.0,22.0
26107,26108,2013000074,2013000074,1578402160,CARD,9.0,0.0,29.0
26108,26109,2013000099,2013000099,1578402180,CASH,7.0,0.0,21.0
26109,26110,2013000023,2013000023,1578402200,CARD,6.0,2.0,20.0
26110,26111,2013000048,2013000048,1578402220,CASH,9.0,0.0,29.0
26111,26112,2013000016,2013000016,1578402240,CARD,5.0,0.0,15.0
26112,26113,2013000041,2013000041,1578402260,CASH,26.0,0.0,91.0
26113,26114,2013000165,2013000165,1578402280,CARD,8.0,0.0,26.0
