,ride_id,is_start,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,taxi_id,driver_id
22313,22383,True,1578327660000,0,-73.87246,40.75323,-73.860664,40.76825,3,2013000003,2013000003
22314,21620,True,1578312400000,0,-73.754074,40.9039,-73.66735,41.01428,3,2013000075,2013000075
22315,22190,True,1578323800000,0,-73.87397,40.751312,-73.87528,40.74964,3,2013000013,2013000013
22316,21671,True,1578313420000,0,-73.74617,40.913967,-73.862335,40.76612,3,2013000152,2013000152
22317,21580,True,1578311600000,0,-73.86987,40.756523,-73.86924,40.757336,3,2013000070,2013000070
22318,21677,True,1578313540000,0,-73.86492,40.762825,-73.86379,40.764267,3,2013000008,2013000008
22319,21934,True,1578318680000,0,-73.84871,40.783463,-73.787125,40.86184,3,2013000190,2013000190
22320,21975,True,1578319500000,0,-73.846985,40.785652,-73.87733,40.74704,3,2013000020,2013000020
22321,21259,True,1578305180000,0,-73.84553,40.78751,-73.737434,40.925083,3,2013000085,2013000085
22322,21382,True,1578307640000,0,-73.78759,40.861244,-73.87273,40.75289,3,2013000087,2013000087
22323,21552,True,1578311040000,0,-73.87039,40.75586,-73.83515,40.800716,3,2013000137,2013000137
22324,22313,True,1578326260000,0,-73.84305,40.79067,-73.85177,40.77957,3,2013000117,2013000117
22325,21445,True,1578308900000,0,-73.80549,40.838467,-73.72925,40.9355,3,2013000199,2013000199
22326,22216,True,1578324320000,0,-73.895004,40.72454,-73.88882,40.732414,2,2013000179,2013000179
22327,21521,True,1578310420000,0,-73.84347,40.790134,-73.86844,40.758354,3,2013000145,2013000145
22328,21463,True,1578309260000,0,-73.86587,40.76162,-73.82315,40.81599,3,2013000139,2013000139
22329,21945,True,1578318900000,0,-73.8139,40.827763,-73.852486,40.778656,3,2013000156,2013000156
22330,21735,True,1578314700000,0,-73.849075,40.782997,-73.84407,40.789368,3,2013000188,2013000188
22331,21949,True,1578318980000,0,-73.870705,40.75547,-73.864655,40.76317,3,2013000058,2013000058
22332,21224,True,1578304480000,0,-73.80937,40.833523,-73.866554,40.76075,3,2013000034,2013000034
22333,21477,True,1578309540000,0,-73.74224,40.918964,-73.869934,40.75645,3,2013000016,2013000016
22334,22173,True,1578323460000,0,-73.87369,40.751667,-73.876495,40.748096,3,2013000063,2013000063
22335,21493,True,1578309860000,0,-73.821236,40.818424,-73.83092,40.806103,3,2013000007,2013000007
22336,21727,True,1578314540000,0,-73.67805,41.000664,-73.82534,40.813198,4,2013000166,2013000166
22337,22204,True,1578324080000,0,-73.87481,40.75024,-73.87555,40.7493,3,2013000055,2013000055
22338,21932,True,1578318640000,0,-73.75246,40.90596,-73.77135,40.881916,3,2013000041,2013000041
22339,22237,True,1578324740000,0,-73.87625,40.7484,-73.87195,40.753883,2,2013000098,2013000098
22340,21996,True,1578319920000,0,-73.76612,40.888573,-73.881256,40.742035,3,2013000077,2013000077
22341,21352,True,1578307040000,0,-73.7922,40.855377,-73.82869,40.808937,3,2013000163,2013000163
22342,22172,True,1578323440000,0,-73.870224,40.756084,-73.92173,40.69053,3,2013000037,2013000037
22343,22058,True,1578321160000,0,-73.940506,40.66663,-73.87805,40.746113,2,2013000181,2013000181
22344,21614,True,1578312280000,0,-73.866356,40.761005,-73.86281,40.76552,3,2013000037,2013000037
22345,21354,True,1578307080000,0,-73.82091,40.818844,-73.82377,40.8152,3,2013000112,2013000112
22346,21656,True,1578313120000,0,-73.86281,40.76552,-73.872185,40.75358,3,2013000054,2013000054
22347,22347,True,1578326940000,0,-73.86635,40.761017,-73.87442,40.750736,3,2013000083,2013000083
22348,21075,True,1578301500000,0,-73.79166,40.856075,-73.85491,40.77557,3,2013000048,2013000048
22349,22167,True,1578323340000,0,-73.87404,40.75123,-73.87663,40.747925,3,2013000007,2013000007
22350,21754,True,1578315080000,0,-73.86856,40.7582,-73.867035,40.760136,3,2013000055,2013000055
22351,22112,True,1578322240000,0,-73.88536,40.73681,-73.871826,40.754036,2,2013000063,2013000063
22352,21320,True,1578306400000,0,-73.84295,40.79079,-73.83947,40.795223,3,2013000146,2013000146
22353,21208,True,1578304160000,0,-73.8475,40.784992,-73.80321,40.84137,3,2013000007,2013000007
22354,21722,True,1578314440000,0,-73.838745,40.79614,-73.67862,40.99994,3,2013000038,2013000038
22355,21035,True,1578300700000,0,-73.87111,40.754955,-73.77936,40.87173,3,2013000043,2013000043
22356,21442,True,1578308840000,0,-73.84564,40.787365,-73.773285,40.879448,3,2013000020,2013000020
22357,21904,True,1578318080000,0,-73.78019,40.870663,-73.85811,40.771496,3,2013000108,2013000108
22358,22087,True,1578321740000,0,-73.893555,40.726383,-73.881454,40.741787,2,2013000122,2013000122
22359,21307,True,1578306140000,0,-73.860405,40.76857,-73.85684,40.773106,3,2013000094,2013000094
22360,22399,True,1578327980000,0,-73.87429,40.7509,-73.87022,40.756084,3,2013000194,2013000194
22361,21837,True,1578316740000,0,-73.863976,40.76403,-73.86538,40.762245,3,2013000155,2013000155
22362,21973,True,1578319460000,0,-73.86477,40.763023,-73.71315,40.955986,3,2013000071,2013000071
22363,22391,True,1578327820000,0,-73.86929,40.75726,-73.66541,41.016743,3,2013000190,2013000190
22364,21923,True,1578318460000,0,-73.8051,40.838963,-73.85855,40.77094,3,2013000109,2013000109
22365,21545,True,1578310900000,0,-73.86596,40.761505,-73.86502,40.762703,3,2013000176,2013000176
22366,22212,True,1578324240000,0,-73.87548,40.749393,-73.87837,40.745712,2,2013000077,2013000077
22367,21937,True,1578318740000,0,-73.87372,40.751633,-73.74604,40.91413,3,2013000152,2013000152
22368,21723,True,1578314460000,0,-73.86383,40.764214,-73.82429,40.81454,3,2013000063,2013000063
22369,21734,True,1578314680000,0,-73.86679,40.760445,-73.86524,40.762417,3,2013000162,2013000162
22370,21348,True,1578306960000,0,-73.86788,40.759056,-73.89268,40.727497,3,2013000061,2013000061
22371,22289,True,1578325780000,0,-73.87279,40.75281,-73.732445,40.93143,3,2013000086,2013000086
22372,21897,True,1578317940000,0,-73.80535,40.838646,-73.81465,40.826805,3,2013000147,2013000147
22373,21281,True,1578305620000,0,-73.76472,40.890358,-73.86736,40.75972,3,2013000149,2013000149
22374,22272,True,1578325440000,0,-73.85372,40.777077,-73.87363,40.75175,3,2013000069,2013000069
22375,21528,True,1578310560000,0,-73.8665,40.760815,-73.85762,40.772118,3,2013000124,2013000124
22376,21536,True,1578310720000,0,-73.837585,40.79762,-73.8705,40.755726,3,2013000146,2013000146
22377,21962,True,1578319240000,0,-73.8715,40.754456,-73.81591,40.82521,3,2013000106,2013000106
22378,21246,True,1578304920000,0,-73.869156,40.757435,-73.84222,40.791725,3,2013000076,2013000076
22379,22230,True,1578324600000,0,-73.87514,40.749825,-73.85372,40.777077,2,2013000017,2013000017
22380,21739,True,1578314780000,0,-73.87256,40.75311,-73.868935,40.75772,3,2013000090,2013000090
22381,22045,True,1578320900000,0,-73.993935,40.59863,-73.893555,40.726383,2,2013000133,2013000133
22382,21845,True,1578316900000,0,-73.85685,40.773098,-73.85294,40.778072,3,2013000142,2013000142
22383,22340,True,1578326800000,0,-73.87282,40.752777,-73.86307,40.765182,3,2013000007,2013000007
22384,21966,True,1578319320000,0,-73.81945,40.820698,-73.87065,40.755535,3,2013000008,2013000008
22385,21337,True,1578306740000,0,-73.806656,40.83698,-73.85324,40.777695,3,2013000162,2013000162
22386,21616,True,1578312320000,0,-73.863365,40.76481,-73.86065,40.76827,3,2013000172,2013000172
22387,22328,True,1578326560000,0,-73.86536,40.76227,-73.84947,40.782486,3,2013000082,2013000082
22388,22090,True,1578321800000,0,-73.877396,40.746956,-73.882515,40.74044,2,2013000199,2013000199
22389,21603,True,1578312060000,0,-73.85192,40.779373,-73.848045,40.784306,3,2013000156,2013000156
22390,22075,True,1578321500000,0,-73.876274,40.748383,-73.87875,40.745224,2,2013000198,2013000198
22391,22342,True,1578326840000,0,-73.87203,40.753777,-73.87256,40.7531,3,2013000156,2013000156
22392,21809,True,1578316180000,0,-73.836624,40.79884,-73.86326,40.764946,3,2013000022,2013000022
22393,21020,True,1578300400000,0,-73.83505,40.800846,-73.774635,40.87774,3,2013000145,2013000145
22394,21141,True,1578302820000,0,-73.85315,40.777813,-73.82738,40.810608,3,2013000095,2013000095
22395,22155,True,1578323100000,0,-73.75754,40.899494,-73.87459,40.750523,3,2013000118,2013000118
22396,21567,True,1578311340000,0,-73.86283,40.765484,-73.87347,40.751945,3,2013000018,2013000018
22397,21007,True,1578300140000,0,-73.8344,40.801674,-73.80528,40.838734,3,2013000128,2013000128
22398,22379,True,1578327580000,0,-73.87412,40.751118,-73.87218,40.753593,3,2013000101,2013000101
22399,21452,True,1578309040000,0,-73.84502,40.788155,-73.841736,40.792336,3,2013000177,2013000177
22400,22898,True,1578337960000,0,-73.84157,40.79255,-73.798904,40.846844,3,2013000091,2013000091
22401,23391,True,1578347820000,0,-73.829025,40.808517,-73.787575,40.86127,3,2013000087,2013000087
22402,23737,True,1578354740000,0,-73.755424,40.902184,-73.77114,40.882183,3,2013000171,2013000171
22403,22581,True,1578331620000,0,-74.05238,40.52424,-73.793015,40.854343,2,2013000176,2013000176
22404,23376,True,1578347520000,0,-73.93003,40.679966,-73.7916,40.85614,2,2013000006,2013000006
22405,22819,True,1578336380000,0,-73.833885,40.80233,-73.885994,40.736004,3,2013000090,2013000090
22406,22644,True,1578332880000,0,-73.7915,40.856274,-73.8043,40.83998,3,2013000185,2013000185
22407,23522,True,1578350440000,0,-73.8926,40.727604,-74.006195,40.583027,2,2013000111,2013000111
22408,23482,True,1578349640000,0,-73.83744,40.797802,-73.82151,40.818077,3,2013000071,2013000071
22409,23128,True,1578342560000,0,-73.79779,40.848267,-73.849014,40.783077,3,2013000151,2013000151
22410,22934,True,1578338680000,0,-73.87289,40.752693,-73.93501,40.67362,3,2013000070,2013000070
22411,22484,True,1578329680000,0,-73.86361,40.764496,-73.86972,40.75672,3,2013000127,2013000127
22412,23731,True,1578354620000,0,-73.83839,40.796604,-73.77882,40.872414,3,2013000115,2013000115
22413,23594,True,1578351880000,0,-73.75911,40.8975,-73.832085,40.804615,3,2013000173,2013000173
22414,22866,True,1578337320000,0,-73.83322,40.803173,-73.790115,40.858036,3,2013000074,2013000074
22415,22472,True,1578329440000,0,-73.870995,40.7551,-73.87058,40.75562,3,2013000038,2013000038
22416,22527,True,1578330540000,0,-73.85697,40.77294,-73.804855,40.839275,3,2013000124,2013000124
22417,22526,True,1578330520000,0,-73.86972,40.75672,-73.849236,40.782795,3,2013000098,2013000098
22418,22738,True,1578334760000,0,-73.78417,40.865593,-73.81959,40.820526,3,2013000144,2013000144
22419,22548,True,1578330960000,0,-73.80256,40.842197,-73.83281,40.8037,3,2013000132,2013000132
22420,23098,True,1578341960000,0,-73.86451,40.763355,-73.848145,40.784176,3,2013000083,2013000083
22421,23507,True,1578350140000,0,-74.002594,40.58761,-73.84689,40.785774,2,2013000110,2013000110
22422,23571,True,1578351420000,0,-73.853584,40.777252,-73.85634,40.773754,3,2013000168,2013000168
22423,23335,True,1578346700000,0,-73.81099,40.831467,-73.92224,40.689873,3,2013000074,2013000074
22424,22770,True,1578335400000,0,-73.90571,40.710922,-73.818115,40.822403,2,2013000162,2013000162
22425,22762,True,1578335240000,0,-73.82472,40.813988,-73.73459,40.928703,3,2013000175,2013000175
22426,22464,True,1578329280000,0,-73.86644,40.7609,-73.868744,40.757965,3,2013000034,2013000034
22427,23380,True,1578347600000,0,-73.782135,40.86819,-73.82772,40.810173,3,2013000108,2013000108
22428,22992,True,1578339840000,0,-73.79751,40.84863,-73.860634,40.768288,3,2013000054,2013000054
22429,23320,True,1578346400000,0,-73.78056,40.87019,-73.809906,40.832848,3,2013000175,2013000175
22430,22970,True,1578339400000,0,-73.8603,40.76871,-73.83579,40.7999,3,2013000190,2013000190
22431,23211,True,1578344220000,0,-73.86527,40.762383,-73.770004,40.883633,3,2013000047,2013000047
22432,23400,True,1578348000000,0,-73.77979,40.871178,-73.90254,40.714943,3,2013000037,2013000037
22433,22936,True,1578338720000,0,-73.822075,40.817364,-73.83826,40.796764,3,2013000023,2013000023
22434,22930,True,1578338600000,0,-73.83988,40.79469,-73.93739,40.670597,3,2013000168,2013000168
22435,23780,True,1578355600000,0,-73.81955,40.820568,-73.80862,40.83449,3,2013000087,2013000087
22436,22947,True,1578338940000,0,-73.791885,40.855778,-73.81196,40.830235,3,2013000020,2013000020
22437,23432,True,1578348640000,0,-73.78181,40.868614,-73.77961,40.871407,3,2013000114,2013000114
22438,23365,True,1578347300000,0,-73.77239,40.880592,-73.874886,40.75015,3,2013000143,2013000143
22439,22635,True,1578332700000,0,-73.84677,40.78593,-73.8422,40.791744,3,2013000071,2013000071
22440,23568,True,1578351360000,0,-73.80933,40.833572,-73.807594,40.835793,3,2013000193,2013000193
22441,23607,True,1578352140000,0,-73.828186,40.80958,-73.756935,40.900265,3,2013000088,2013000088
22442,22893,True,1578337860000,0,-73.7874,40.86149,-73.92973,40.68034,3,2013000083,2013000083
22443,23557,True,1578351140000,0,-73.83982,40.79477,-73.80833,40.834858,3,2013000130,2013000130
22444,22826,True,1578336520000,0,-73.79355,40.853664,-73.837715,40.797455,3,2013000069,2013000069
22445,23761,True,1578355220000,0,-73.76852,40.885525,-73.89057,40.73018,3,2013000184,2013000184
22446,23676,True,1578353520000,0,-73.76291,40.892654,-73.80614,40.837646,3,2013000153,2013000153
22447,22608,True,1578332160000,0,-73.77991,40.87103,-73.83956,40.7951,3,2013000065,2013000065
22448,22918,True,1578338360000,0,-73.80128,40.843826,-73.838554,40.796387,3,2013000079,2013000079
22449,22540,True,1578330800000,0,-73.788414,40.860203,-73.78571,40.86364,3,2013000146,2013000146
22450,22732,True,1578334640000,0,-73.78584,40.86347,-73.78779,40.860996,3,2013000110,2013000110
22451,22958,True,1578339160000,0,-73.80023,40.845158,-73.83378,40.802464,3,2013000101,2013000101
22452,23070,True,1578341400000,0,-73.841515,40.792618,-73.77978,40.87119,3,2013000167,2013000167
22453,23567,True,1578351340000,0,-73.84395,40.78952,-73.82354,40.815495,3,2013000083,2013000083
22454,22760,True,1578335200000,0,-73.810875,40.831615,-73.92919,40.68103,3,2013000026,2013000026
22455,23137,True,1578342740000,0,-73.78364,40.866272,-73.797554,40.848568,3,2013000199,2013000199
22456,22607,True,1578332140000,0,-73.9272,40.68356,-73.77984,40.871113,2,2013000155,2013000155
22457,22835,True,1578336700000,0,-73.78826,40.860397,-73.81213,40.83001,3,2013000081,2013000081
22458,23460,True,1578349200000,0,-73.840706,40.793648,-73.79026,40.85785,3,2013000029,2013000029
22459,23540,True,1578350800000,0,-73.80397,40.840405,-73.91654,40.697132,3,2013000056,2013000056
22460,22953,True,1578339060000,0,-73.83779,40.79736,-73.8331,40.803326,3,2013000075,2013000075
22461,23766,True,1578355320000,0,-73.82112,40.818573,-73.76977,40.88393,3,2013000009,2013000009
22462,23632,True,1578352640000,0,-73.84853,40.783684,-73.75818,40.89868,3,2013000029,2013000029
22463,23454,True,1578349080000,0,-73.923035,40.68886,-73.813034,40.82887,2,2013000156,2013000156
22464,23346,True,1578346920000,0,-73.84723,40.785347,-73.8022,40.842648,3,2013000137,2013000137
22465,23027,True,1578340540000,0,-73.8096,40.833233,-73.79763,40.84847,3,2013000046,2013000046
22466,22977,True,1578339540000,0,-73.82,40.820004,-73.82495,40.8137,3,2013000089,2013000089
22467,23076,True,1578341520000,0,-73.80882,40.83422,-73.81237,40.829716,3,2013000040,2013000040
22468,23255,True,1578345100000,0,-73.85248,40.778667,-73.81825,40.822224,3,2013000153,2013000153
22469,23008,True,1578340160000,0,-73.79124,40.856606,-73.83245,40.804157,3,2013000081,2013000081
22470,23214,True,1578344280000,0,-73.78076,40.869934,-73.925,40.686363,3,2013000123,2013000123
22471,23197,True,1578343940000,0,-73.84605,40.78685,-73.84309,40.790615,3,2013000174,2013000174
22472,23114,True,1578342280000,0,-73.97477,40.623024,-73.77182,40.881317,2,2013000109,2013000109
22473,23505,True,1578350100000,0,-73.78918,40.859222,-73.84216,40.791794,3,2013000161,2013000161
22474,23414,True,1578348280000,0,-73.80205,40.842842,-73.77651,40.875347,3,2013000075,2013000075
22475,22727,True,1578334540000,0,-73.771904,40.88121,-73.79037,40.857708,3,2013000080,2013000080
22476,23792,True,1578355840000,0,-73.84326,40.790394,-73.85405,40.776665,3,2013000176,2013000176
22477,22579,True,1578331580000,0,-73.91635,40.69737,-73.81533,40.825947,2,2013000022,2013000022
22478,23243,True,1578344860000,0,-73.76842,40.885647,-73.857796,40.771893,3,2013000064,2013000064
22479,22501,True,1578330020000,0,-73.87343,40.752,-73.826904,40.811214,3,2013000179,2013000179
22480,23520,True,1578350400000,0,-73.79524,40.85151,-73.89433,40.725395,3,2013000162,2013000162
22481,22723,True,1578334460000,0,-73.80052,40.844788,-73.851295,40.780163,3,2013000178,2013000178
22482,23196,True,1578343920000,0,-73.83379,40.802444,-73.797554,40.848568,3,2013000148,2013000148
22483,22623,True,1578332460000,0,-73.793015,40.854343,-73.83966,40.794975,3,2013000146,2013000146
22484,23775,True,1578355500000,0,-73.80505,40.83902,-73.853645,40.77718,3,2013000039,2013000039
22485,22932,True,1578338640000,0,-73.835106,40.800774,-73.81376,40.827938,3,2013000121,2013000121
22486,22459,True,1578329180000,0,-73.86774,40.759247,-73.87343,40.752,3,2013000186,2013000186
22487,23081,True,1578341620000,0,-73.84947,40.78249,-73.84482,40.788414,3,2013000168,2013000168
22488,23134,True,1578342680000,0,-73.80058,40.844715,-73.84279,40.790993,3,2013000002,2013000002
22489,22411,True,1578328220000,0,-73.870605,40.75559,-73.70622,40.96481,3,2013000178,2013000178
22490,23112,True,1578342240000,0,-73.77978,40.87119,-73.77558,40.876534,3,2013000160,2013000160
22491,22921,True,1578338420000,0,-73.84335,40.79028,-73.84846,40.783783,3,2013000058,2013000058
22492,22496,True,1578329920000,0,-73.86925,40.75732,-73.791504,40.856262,3,2013000052,2013000052
22493,23069,True,1578341380000,0,-73.79763,40.84847,-73.76679,40.887714,3,2013000044,2013000044
22494,23484,True,1578349680000,0,-73.84204,40.791946,-73.80651,40.837166,3,2013000025,2013000025
22495,23298,True,1578345960000,0,-73.77789,40.873592,-73.82387,40.815075,3,2013000129,2013000129
22496,22787,True,1578335740000,0,-73.84265,40.79117,-73.7957,40.85092,3,2013000073,2013000073
22497,23235,True,1578344700000,0,-73.84281,40.790966,-73.82833,40.809395,3,2013000060,2013000060
22498,23381,True,1578347620000,0,-73.82453,40.81423,-73.831696,40.80511,3,2013000134,2013000134
22499,22649,True,1578332980000,0,-73.77984,40.871113,-73.912834,40.70185,3,2013000113,2013000113
22500,23498,True,1578349960000,0,-73.876076,40.748634,-73.80397,40.840405,2,2013000098,2013000098
22501,23100,True,1578342000000,0,-74.050316,40.52687,-73.83096,40.80604,2,2013000036,2013000036
22502,23531,True,1578350620000,0,-73.776245,40.875683,-73.84938,40.782608,3,2013000141,2013000141
22503,22664,True,1578333280000,0,-73.9162,40.697563,-73.87925,40.744587,2,2013000173,2013000173
22504,22950,True,1578339000000,0,-73.82721,40.81082,-73.79751,40.84863,3,2013000097,2013000097
22505,22724,True,1578334480000,0,-73.83785,40.797276,-73.79962,40.845932,3,2013000106,2013000106
22506,23232,True,1578344640000,0,-73.79726,40.84894,-73.825516,40.812977,3,2013000085,2013000085
22507,22499,True,1578329980000,0,-73.873825,40.75149,-73.786705,40.862377,3,2013000026,2013000026
22508,23370,True,1578347400000,0,-73.79336,40.85391,-73.88763,40.73393,3,2013000168,2013000168
22509,23280,True,1578345600000,0,-73.88238,40.74061,-73.77097,40.882393,2,2013000094,2013000094
22510,22721,True,1578334420000,0,-73.81153,40.830776,-73.857506,40.77226,3,2013000029,2013000029
22511,23198,True,1578343960000,0,-73.77192,40.88119,-73.8022,40.84265,3,2013000097,2013000097
22512,23056,True,1578341120000,0,-73.76808,40.886074,-73.86451,40.763355,3,2013000112,2013000112
22513,23584,True,1578351680000,0,-73.76388,40.891422,-73.84466,40.788612,3,2013000020,2013000020
22514,22600,True,1578332000000,0,-73.78567,40.86369,-73.78838,40.860237,3,2013000079,2013000079
22515,23290,True,1578345800000,0,-73.86592,40.761555,-73.857544,40.772217,3,2013000047,2013000047
22516,22726,True,1578334520000,0,-73.858475,40.771034,-73.82856,40.8091,3,2013000055,2013000055
22517,23797,True,1578355940000,0,-73.801254,40.84386,-73.813995,40.82764,3,2013000104,2013000104
22518,23271,True,1578345420000,0,-73.81505,40.8263,-73.8253,40.813255,3,2013000180,2013000180
22519,23284,True,1578345680000,0,-73.811615,40.830673,-73.82431,40.81451,3,2013000196,2013000196
22520,22897,True,1578337940000,0,-73.81616,40.824883,-73.829865,40.80744,3,2013000168,2013000168
22521,23712,True,1578354240000,0,-73.805885,40.837963,-73.84194,40.792072,3,2013000149,2013000149
22522,23132,True,1578342640000,0,-73.789055,40.859386,-73.83827,40.79674,3,2013000054,2013000054
22523,23720,True,1578354400000,0,-73.86522,40.762444,-73.85938,40.769875,3,2013000154,2013000154
22524,23300,True,1578346000000,0,-73.775764,40.8763,-73.86468,40.76314,3,2013000082,2013000082
22525,23477,True,1578349540000,0,-73.79445,40.852524,-73.940796,40.66626,3,2013000046,2013000046
22526,22741,True,1578334820000,0,-73.80378,40.84064,-73.89978,40.71846,3,2013000123,2013000123
22527,22513,True,1578330260000,0,-73.855446,40.774887,-73.8521,40.779144,3,2013000068,2013000068
22528,22791,True,1578335820000,0,-73.78874,40.85978,-73.85994,40.769173,3,2013000175,2013000175
22529,23059,True,1578341180000,0,-73.80537,40.838627,-73.86009,40.768974,3,2013000086,2013000086
22530,23403,True,1578348060000,0,-73.82248,40.81685,-73.83289,40.80359,3,2013000011,2013000011
22531,23410,True,1578348200000,0,-73.846634,40.786106,-73.78761,40.861217,3,2013000173,2013000173
22532,22709,True,1578334180000,0,-73.83028,40.806923,-73.80757,40.83581,3,2013000105,2013000105
22533,23292,True,1578345840000,0,-73.82872,40.808907,-73.77491,40.877384,3,2013000001,2013000001
22534,23187,True,1578343740000,0,-73.78141,40.86911,-73.78146,40.869045,3,2013000016,2013000016
22535,22859,True,1578337180000,0,-73.86008,40.76899,-73.797356,40.848816,3,2013000112,2013000112
22536,22667,True,1578333340000,0,-73.85887,40.77053,-73.83028,40.806923,3,2013000147,2013000147
22537,23148,True,1578342960000,0,-73.76327,40.8922,-73.86024,40.76879,3,2013000080,2013000080
22538,23457,True,1578349140000,0,-73.802376,40.84243,-73.86086,40.767994,3,2013000153,2013000153
22539,22961,True,1578339220000,0,-73.86181,40.76679,-73.79778,40.84827,3,2013000062,2013000062
22540,23131,True,1578342620000,0,-73.76481,40.89024,-73.79893,40.84682,3,2013000126,2013000126
22541,23044,True,1578340880000,0,-73.84798,40.784397,-73.80389,40.84051,3,2013000023,2013000023
22542,22706,True,1578334120000,0,-73.87925,40.744587,-73.85228,40.77891,2,2013000126,2013000126
22543,23242,True,1578344840000,0,-73.79254,40.854942,-73.811615,40.830673,3,2013000039,2013000039
22544,22981,True,1578339620000,0,-73.812584,40.829433,-73.795525,40.85115,3,2013000191,2013000191
22545,22735,True,1578334700000,0,-73.79346,40.853786,-73.828415,40.80929,3,2013000085,2013000085
22546,22453,True,1578329060000,0,-73.70622,40.96481,-73.872055,40.753746,3,2013000135,2013000135
22547,22672,True,1578333440000,0,-74.017525,40.568607,-73.79233,40.855213,2,2013000160,2013000160
22548,22779,True,1578335580000,0,-73.78767,40.861153,-73.82931,40.808155,3,2013000191,2013000191
22549,23760,True,1578355200000,0,-73.76337,40.89208,-73.84739,40.78514,3,2013000158,2013000158
22550,23767,True,1578355340000,0,-73.86605,40.761395,-73.81887,40.82144,3,2013000035,2013000035
22551,23699,True,1578353980000,0,-73.77,40.883636,-73.829796,40.80753,3,2013000097,2013000097
22552,23475,True,1578349500000,0,-73.79085,40.857105,-73.78253,40.867687,3,2013000093,2013000093
22553,22534,True,1578330680000,0,-73.815445,40.825798,-73.77364,40.878994,3,2013000090,2013000090
22554,22855,True,1578337100000,0,-73.80814,40.835083,-73.81616,40.824883,3,2013000010,2013000010
22555,23710,True,1578354200000,0,-73.81145,40.83088,-73.75286,40.90545,3,2013000178,2013000178
22556,23626,True,1578352520000,0,-73.84466,40.788612,-73.82277,40.81647,3,2013000191,2013000191
22557,23120,True,1578342400000,0,-73.79891,40.846844,-73.82184,40.81766,3,2013000147,2013000147
22558,23470,True,1578349400000,0,-73.836,40.79964,-73.78119,40.869396,3,2013000182,2013000182
22559,22882,True,1578337640000,0,-73.927376,40.68334,-73.81783,40.822758,2,2013000100,2013000100
22560,23794,True,1578355880000,0,-73.75286,40.90545,-73.85901,40.770355,3,2013000125,2013000125
22561,23115,True,1578342300000,0,-73.82669,40.81148,-73.77532,40.876865,3,2013000135,2013000135
22562,23530,True,1578350600000,0,-73.79112,40.856747,-73.83245,40.804157,3,2013000115,2013000115
22563,23623,True,1578352460000,0,-73.785126,40.86438,-73.80856,40.83456,3,2013000114,2013000114
22564,23667,True,1578353340000,0,-73.77303,40.879776,-73.82505,40.81357,3,2013000021,2013000021
22565,23480,True,1578349600000,0,-73.850746,40.780872,-73.8926,40.727604,3,2013000123,2013000123
22566,22622,True,1578332440000,0,-73.83448,40.801575,-73.9162,40.697563,3,2013000121,2013000121
22567,22426,True,1578328520000,0,-73.86455,40.763306,-73.80177,40.8432,3,2013000143,2013000143
22568,23272,True,1578345440000,0,-73.85612,40.77403,-73.81536,40.825897,3,2013000107,2013000107
22569,23504,True,1578350080000,0,-73.83137,40.80553,-73.79801,40.84799,3,2013000136,2013000136
22570,22888,True,1578337760000,0,-73.79475,40.852142,-73.83988,40.79469,3,2013000155,2013000155
22571,22697,True,1578333940000,0,-73.79687,40.849445,-73.80019,40.845207,3,2013000016,2013000016
22572,22959,True,1578339180000,0,-73.79395,40.85315,-73.87671,40.74782,3,2013000126,2013000126
22573,23424,True,1578348480000,0,-73.88252,40.740425,-73.77675,40.875046,2,2013000109,2013000109
22574,23383,True,1578347660000,0,-73.778595,40.8727,-73.823715,40.815266,3,2013000083,2013000083
22575,22895,True,1578337900000,0,-73.82644,40.811802,-73.87628,40.74837,3,2013000032,2013000032
22576,23193,True,1578343860000,0,-73.80837,40.834797,-73.84281,40.790966,3,2013000071,2013000071
22577,23034,True,1578340680000,0,-73.860634,40.768288,-73.80882,40.83422,3,2013000025,2013000025
22578,23660,True,1578353200000,0,-73.80172,40.843266,-73.85971,40.76946,3,2013000162,2013000162
22579,23733,True,1578354660000,0,-73.842606,40.79123,-73.80505,40.83902,3,2013000068,2013000068
22580,22633,True,1578332660000,0,-73.84234,40.791573,-73.83753,40.797688,3,2013000122,2013000122
22581,23001,True,1578340020000,0,-73.87671,40.74782,-73.79189,40.85577,2,2013000084,2013000084
22582,23378,True,1578347560000,0,-73.77918,40.87195,-73.78737,40.86153,3,2013000155,2013000155
22583,22911,True,1578338220000,0,-73.7943,40.852715,-73.83779,40.79736,3,2013000023,2013000023
22584,22438,True,1578328760000,0,-73.857,40.772903,-73.87261,40.75304,3,2013000068,2013000068
22585,22902,True,1578338040000,0,-73.870186,40.75613,-73.81745,40.823246,3,2013000193,2013000193
22586,22839,True,1578336780000,0,-73.84358,40.78998,-73.79158,40.856167,3,2013000184,2013000184
22587,22894,True,1578337880000,0,-73.84826,40.78403,-73.822075,40.817364,3,2013000007,2013000007
22588,22952,True,1578339040000,0,-73.950615,40.65376,-73.79759,40.848515,2,2013000050,2013000050
22589,23047,True,1578340940000,0,-73.80239,40.84241,-73.90938,40.70625,3,2013000197,2013000197
22590,23089,True,1578341780000,0,-73.90938,40.70625,-73.76481,40.89024,2,2013000155,2013000155
